lon,lat,transmission_efficiency_weighted,temp_mean,rh_mean,vegetation_index,ruggedness,hfp,ndvi_mean,veg_height_avg
69,33,-0.8807696447994708,283.07224,52.07,-1.4240937254544224,34.55168,12.37699,0.155903,1.03
69,34,-0.881323456303374,284.0462,41.26,-1.5549549013474815,37.25967,14.77887,0.093993,2.74
69,35,-0.8476586825916261,275.1752,49.76,-1.9091334748320787,67.95998,10.79241,0.027056,0.67
69,36,-0.878192559993876,283.51871,47.29,-1.275641433906383,44.76415,16.77249,0.125636,5.78
69,37,-0.8920027022423613,288.31989,49.74,-0.593886157514994,18.87474,18.68698,0.263564,9.16
69,38,-0.8940200558278879,282.20944,55.61,-0.9083131368144575,50.21623,13.74709,0.16782,9.74
69,39,-0.9082760361349093,273.92422,64.19,-1.6642412018262935,67.0228,7.60952,0.047519,3.82
69,40,-0.9126718620597014,286.95398,54.11,-0.9880423896762234,13.04599,20.08961,0.221766,4.68
69,41,-0.9171333218628923,284.48471,56.11,-0.5627730897799359,16.51215,21.47178,0.222451,12.47
69,42,-0.909755772588477,285.55411,53.18,0.17190051610213183,7.84767,15.97372,0.262507,23.34
69,43,-0.9083744871878979,284.11209,51.07,-1.0164115822884616,7.34342,9.14124,0.159682,8.29
69,44,-0.9176082556817183,284.30762,48.42,-1.4507465568271185,2.86067,6.59928,0.163999,0.0
69,45,-0.915271990625591,282.67026,48.51,-1.6358385861251308,1.01492,6.00105,0.112767,0.0
69,46,-0.8982218573359859,281.04651,50.46,-2.12342486567814,1.32164,4.68891,-0.022193,0.0
69,47,-0.9183323080725287,279.81845,53.64,-2.1189008879412428,1.04409,5.01605,-0.024396,0.23
69,48,-0.9158370921914089,278.34488,57.68,-2.136344312445193,1.40013,5.62362,-0.025769,0.0
69,49,-0.9266719636793116,277.47366,60.82,-2.1078712005956173,1.81294,4.51605,-0.018639,0.05
69,50,-0.9205901399594939,277.12497,65.71,-1.4781366007341505,0.99773,6.47474,-0.026708,12.19
69,51,-0.9100699550501127,276.35965,65.01,-1.227312148515965,0.96658,10.75985,-0.025184,16.71
69,52,-0.893698931023501,275.10059,68.63,-0.8986836603540977,2.31008,11.4855,0.002833,20.9
69,53,-0.8923187732487166,275.78049,67.08,-1.2015222732694462,1.57179,14.92768,-0.009032,16.11
69,54,-0.8911764544806169,275.70682,69.11,-0.5885857647584428,0.79791,14.16572,-0.00808,27.34
69,55,-0.8801202985428525,275.10062,71.76,-1.2010563285125637,1.41548,9.76363,0.005068,15.18
69,56,-0.8830343577015215,274.57745,73.11,-1.4413947231716155,1.42262,7.87895,0.018765,9.84
69,57,-0.8892827173983073,274.4631,73.79,-0.026387984080195048,1.16945,4.03814,0.118388,29.28
69,58,-0.8765950214045617,273.92691,74.27,1.69284757648075,1.78706,2.00761,0.323401,47.31
69,59,-0.8738843790530978,273.35077,75.68,0.5775620764708289,2.18508,3.80705,0.216753,33.86
69,60,-0.8764581056903467,272.58984,76.35,-0.9864563594472738,1.53822,7.26783,0.07273,14.63
69,61,-0.861484806710336,271.82416,75.74,0.18079983985904058,3.23286,3.85484,0.084098,35.38
69,62,-0.8841258292034486,270.88239,76.53,0.2918487803251426,0.64761,0.95419,0.050088,39.69
69,63,-0.8946032732757027,269.8912,77.71,-0.26866726164838073,1.03763,1.0815,0.084527,27.07
69,64,-0.8958004950268309,268.90039,78.66,-1.2932499941977729,1.72838,0.93355,0.048954,10.56
69,65,-0.8750597048193945,268.12302,79.07,-2.023754513731843,1.75829,1.40677,-0.005872,0.75
69,66,-0.8804572159341806,267.39215,79.84,-2.1150178319457753,2.1257,1.80424,-0.019866,0.0
69,67,-0.8622991540191971,266.30008,79.96,-2.1527031645036994,1.42552,0.38434,-0.030297,0.0
69,68,-0.8583398603943365,265.58365,81.23,-2.163487434246332,2.95091,1.01178,-0.033282,0.0
69,69,-0.8180128607147888,264.81998,81.93,-2.2014509539969476,2.55708,0.67493,-0.04379,0.0
70,20,-0.8802459547274603,299.68582,62.43,-0.1934994823249827,0.31868,26.10959,0.491414,1.37
70,21,-0.8555943187386471,299.46753,58.18,0.47593110252209264,3.08591,21.87261,0.516566,12.03
70,22,-0.8817164334962422,299.97778,55.26,-0.2730037039409533,1.52968,23.74499,0.427645,4.15
70,23,-0.8973992453629117,300.76691,49.13,-1.2760345062899427,1.5575,13.14175,0.211757,0.04
70,24,-0.907236478514297,300.91211,44.11,-1.5117490340815092,3.43139,10.57688,0.147114,0.0
70,25,-0.9034930290292058,300.55643,41.27,-1.4008643416390005,4.47093,13.29273,0.177806,0.0
70,26,-0.897972105789922,300.44751,39.73,-1.4306701122844683,3.18477,7.41786,0.169556,0.0
70,27,-0.9149097622679162,300.66626,40.14,-1.4780630940211041,3.22711,7.02518,0.156438,0.0
70,28,-0.9255383786344148,300.13348,45.73,-0.6640936497752836,1.53,17.15219,0.380236,0.1
70,29,-0.9149001540198775,299.5878,47.07,-0.36444472263743743,2.97875,17.66065,0.454914,0.65
70,30,-0.9220387046588262,297.06555,50.87,-0.7777326005873028,15.02334,12.52998,0.349683,0.04
70,31,-0.9254646741180187,297.31775,52.76,-0.7421740575061259,11.55169,12.38755,0.359976,0.01
70,32,-0.932106256138421,295.78265,53.31,-1.1065971739518436,11.23047,13.45679,0.258055,0.08
70,33,-0.8741585593924653,289.49649,56.84,-1.0223701779506176,32.43091,13.56661,0.263191,1.29
70,34,-0.8862074405640659,289.3598,44.98,-1.1664311665238831,41.70583,14.61814,0.207993,2.31
70,35,-0.8627888833739321,270.09763,57.53,-1.813659859161644,87.23224,6.49586,0.061895,0.11
70,36,-0.8837213537487012,272.5433,57.26,-1.886564710414719,76.79755,10.60414,0.026092,1.15
70,37,-0.8827464941497372,277.79904,56.64,-1.250023556773741,56.55728,15.28346,0.049802,11.3
70,38,-0.8976539557928604,275.35211,59.34,-1.1933322993521436,67.68353,9.28192,0.000596,15.62
70,39,-0.9032364023400532,273.25735,64.18,-1.667078391599309,78.0377,7.09922,0.041626,4.16
70,40,-0.9087718015863993,286.36194,52.38,-1.5107784195749572,17.44126,15.44686,0.126351,1.4
70,41,-0.9140106364146741,275.35751,60.34,-1.6154731691194533,61.09168,10.44027,0.020757,6.5
70,42,-0.8933012680833304,278.74216,59.28,-1.0809746472454402,34.80881,12.38443,0.03455,15.43
70,43,-0.9111224017966861,284.23834,51.35,-0.8457935482357036,4.17134,8.15895,0.264895,4.43
70,44,-0.9167786013085328,284.28635,48.64,-1.415801721225658,1.91437,6.17749,0.173371,0.02
70,45,-0.9167915548520021,282.61835,48.93,-1.810890586741476,1.52493,5.5124,0.064314,0.0
70,46,-0.89406768129127,280.50232,51.48,-2.1404846049493997,1.69153,4.78989,-0.026915,0.0
70,47,-0.9237108299704424,279.31454,54.62,-2.1311165609150127,1.75106,5.37758,-0.024322,0.0
70,48,-0.9209819009204924,278.31589,58.02,-2.1375276836867236,1.78801,6.44698,-0.026397,0.02
70,49,-0.9302741623866193,277.44009,60.89,-2.11316432783296,2.00919,5.92798,-0.020705,0.09
70,50,-0.9196635960522045,277.00424,63.86,-1.5350812996017749,1.27924,8.46243,-0.027297,11.18
70,51,-0.9138166519092711,276.23276,65.08,-1.1456612207644141,1.28612,11.83251,-0.019409,17.83
70,52,-0.902528544658724,275.27667,67.93,-1.1346867065624546,2.06944,12.67102,0.022387,15.25
70,53,-0.9090855560733162,275.79874,66.89,-1.6340774525892823,1.94471,11.01827,0.001336,7.45
70,54,-0.8952883814262313,275.59506,68.98,-0.3635943965428404,0.67626,12.51406,-0.011453,31.71
70,55,-0.8928070829385201,274.93927,71.69,-1.1825526772347303,1.03362,9.20382,0.001777,15.74
70,56,-0.8847365814591459,274.60437,72.63,-1.3070313798871376,1.63118,8.31012,0.028915,11.64
70,57,-0.8941328111135307,274.34125,74.12,0.22102344175670452,1.34202,3.93834,0.128732,33.15
70,58,-0.8765654490203834,273.72791,74.52,1.0044183491104617,1.0532,0.6426,0.18648,43.74
70,59,-0.8802740958201827,273.16736,75.32,0.9010097805508284,1.71726,2.30642,0.183546,42.03
70,60,-0.8782965898428355,272.35757,76.11,0.37018669481009936,1.6392,6.81676,0.226354,29.4
70,61,-0.8677792501741387,271.58499,76.19,-0.12694120725266855,2.42457,6.49091,0.064867,30.99
70,62,-0.8928620552847808,270.60748,77.69,-1.0240835959105377,0.45464,1.48189,0.025059,17.11
70,63,-0.8973050321274693,269.56769,78.57,-0.9758512414983757,0.68475,1.74558,0.034203,17.39
70,64,-0.888457215693181,268.58823,79.21,-1.8667638386781467,1.49479,1.22818,0.025113,1.58
70,65,-0.873734618441458,267.84091,79.44,-2.017558780461809,1.88918,0.88413,-0.001453,0.57
70,66,-0.8690876464270415,267.25067,80.27,-2.1200974578279004,1.67993,2.67968,-0.021272,0.0
70,67,-0.8665115106513405,266.15887,80.45,-2.15548503643061,2.19399,0.43381,-0.031067,0.0
70,68,-0.8455019305924764,265.29474,81.16,-2.1762081758757494,3.42885,0.38455,-0.036803,0.0
70,69,-0.8183944617272634,264.67752,82.1,-2.2132829417380275,1.74727,0.99831,-0.047065,0.0
70,70,-0.8384362876063804,263.88422,82.52,-2.180680847882912,1.70214,0.76642,-0.038041,0.0
71,20,-0.8848520395795884,299.6452,59.91,-0.5971514411123662,0.20639,25.49823,0.396061,0.28
71,21,-0.8665870581373388,300.43948,52.85,0.11428081656667755,2.37578,22.31258,0.438998,10.53
71,22,-0.8561073008264409,300.5925,50.38,-0.30132515045242514,1.4892,23.28841,0.459766,1.49
71,23,-0.8943548710456127,300.99338,48.7,-0.8314769210869364,0.88835,15.65317,0.334807,0.04
71,24,-0.9059959600257846,300.561,45.99,-0.7266258570202828,1.6468,16.91707,0.361876,0.17
71,25,-0.9096739937999448,300.51608,41.15,-1.2167080328982216,4.25589,16.03984,0.228779,0.0
71,26,-0.9078102002448887,299.991,39.7,-1.3097987664990973,1.84043,10.35848,0.202862,0.01
71,27,-0.9229995830341159,300.57376,38.83,-1.3808095740204562,2.32181,7.66685,0.183357,0.0
71,28,-0.9208917744915799,300.49094,42.31,-1.3731108709752902,2.08089,6.41251,0.183535,0.13
71,29,-0.9262999288277423,299.19666,49.33,0.07806052621334747,0.76339,22.10846,0.5801,0.47
71,30,-0.9206016919576195,299.02939,50.43,-0.19447405458706424,0.98377,18.25254,0.511575,0.01
71,31,-0.9143400648644915,298.53418,51.66,-0.7676106389362014,0.87811,12.54055,0.352034,0.07
71,32,-0.9068099642131383,296.96793,54.56,-0.6422762976994162,6.64697,17.13812,0.387026,0.05
71,33,-0.8677790218395568,294.10416,54.68,-1.0790751780154675,22.87626,19.34288,0.266424,0.03
71,34,-0.8734399588461538,292.01666,48.42,-0.923412332669832,33.93562,19.95368,0.304703,0.35
71,35,-0.8613019082742223,275.21185,54.77,-1.518593368390869,87.4688,9.26818,0.132901,0.82
71,36,-0.8755702770869531,266.08582,60.72,-2.066991190479543,84.67934,5.20254,-0.008826,0.15
71,37,-0.876189792466621,267.89615,65.3,-2.0434061338948095,81.26636,7.41412,-0.029639,1.97
71,38,-0.8782862376735122,266.80759,64.37,-1.9322868255511887,92.41515,5.07549,-0.03073,4.09
71,39,-0.8922489240645173,270.2431,60.57,-1.747267851258236,77.64344,6.39951,0.003356,5.23
71,40,-0.899180063148669,287.8075,50.99,-1.4769878168260995,9.01715,22.01638,0.149675,0.47
71,41,-0.9081790319145994,278.81509,60.65,-1.4906231280963924,41.24508,13.4357,0.108795,2.94
71,42,-0.9030037586136779,277.19183,59.55,-1.2467600729297725,37.25552,11.24764,0.102984,7.82
71,43,-0.9130877120135131,284.72403,49.89,-0.8267330145551176,1.33115,6.75736,0.286245,3.36
71,44,-0.9093443370371935,284.23004,48.56,-1.4590415931182692,1.31987,5.80832,0.161703,0.0
71,45,-0.9129935726352315,282.29053,50.0,-1.8889744801912327,2.33305,5.18171,0.042701,0.0
71,46,-0.9108775324810087,280.03583,52.65,-2.139086443344576,1.87516,4.72443,-0.026528,0.0
71,47,-0.9155611460104085,278.33524,56.66,-2.1432303486694675,3.28393,5.20216,-0.027675,0.0
71,48,-0.9206181241105654,277.98276,58.69,-2.1093377152194392,2.11537,6.20539,-0.026406,0.54
71,49,-0.9278256050058622,277.36591,61.33,-2.075873845524538,2.01373,7.38085,-0.024805,1.05
71,50,-0.9283617427088878,276.83075,63.72,-1.6151689835424872,1.4311,11.13113,-0.025128,9.56
71,51,-0.9152877309721885,276.19904,65.24,-1.497104399743422,1.3093,15.71987,-0.013931,10.99
71,52,-0.9063430294433846,275.73593,66.5,-1.878582808847003,1.72124,9.935,-0.018419,4.26
71,53,-0.8907740018404378,275.92749,66.48,-1.9467544297272035,1.12957,10.15829,-0.019111,3.05
71,54,-0.8996308625902997,275.60272,68.78,-0.7061997264156645,0.8849,14.58315,-0.012993,25.5
71,55,-0.8961909924874264,274.86346,71.38,-1.532718297430876,1.19158,9.10919,0.005205,9.06
71,56,-0.8829191028816569,274.4256,73.23,-1.0432893506682717,1.15177,5.79412,0.019743,17.11
71,57,-0.8925797091903662,274.13452,74.0,0.48989195324607393,1.5478,3.50572,0.224635,31.72
71,58,-0.8805554296489306,273.58652,74.78,0.3631728856524614,0.74638,0.97395,0.140286,35.0
71,59,-0.877214348398009,272.94907,75.47,0.022801767423597852,1.49505,2.73033,0.157692,27.57
71,60,-0.8809321358726915,272.32449,75.79,0.37661980423942276,1.68202,5.06417,0.144008,35.0
71,61,-0.8743769425893889,271.42706,76.96,-0.9034271308300573,2.02382,3.3739,0.025406,19.31
71,62,-0.8820222152633492,270.32578,78.56,-1.6275380656880896,0.34323,3.04142,0.009756,7.01
71,63,-0.8939438295714379,269.32233,79.19,-1.546747896962167,1.71875,0.7031,0.012138,8.34
71,64,-0.871194480469379,268.4556,79.1,-1.9324512186669298,1.65187,1.0106,0.022705,0.53
71,65,-0.8746307348392881,267.78586,79.07,-2.0521838724375208,1.1135,1.11357,-0.004427,0.13
71,66,-0.8709415090589906,266.84848,80.52,-2.1289119233261298,1.17826,3.06701,-0.023862,0.01
71,67,-0.8702931102074609,266.08243,81.01,-2.16749405238522,2.68029,0.82789,-0.034391,0.0
71,68,-0.8448069661890644,265.17017,81.35,-2.1974876897062714,3.53965,0.07522,-0.042693,0.0
71,69,-0.8193218172108574,264.56052,81.86,-2.2343448693560313,1.41793,0.28937,-0.053045,0.01
71,70,-0.8402355242865575,263.81424,82.24,-2.2400178148018406,1.5147,0.98594,-0.054465,0.0
72,18,-0.8683636570474502,299.95621,74.69,-0.5125070102347671,0.83831,27.55099,0.418889,0.32
72,19,-0.879580255475488,299.75977,69.18,-0.37800955652911145,2.66608,29.96648,0.403087,3.85
72,20,-0.8960323649994038,299.63876,68.41,-0.581689457906245,0.82274,29.88592,0.37991,1.64
72,21,-0.8924461370751376,300.23721,59.13,-0.7140683818016408,0.70767,27.04903,0.334255,2.24
72,22,-0.8819695461636987,300.60181,53.6,-0.11482471944650374,0.91644,22.5691,0.453701,5.33
72,23,-0.8920125213808928,299.8808,52.3,0.15672804546008023,1.4323,27.8132,0.529766,5.27
72,24,-0.893327640358934,299.00183,49.86,-0.0889474102634078,8.12675,20.56458,0.466422,4.96
72,25,-0.9006809192697204,299.93796,44.56,-0.8985789651922648,3.56414,19.14861,0.311126,0.38
72,26,-0.8802732424252986,299.9761,40.4,-1.0835683650404306,2.49586,17.77842,0.265631,0.0
72,27,-0.892917950958582,300.1073,39.02,-1.2613913991216332,1.79776,12.00594,0.216411,0.0
72,28,-0.9032498441054726,300.43521,40.76,-1.351805849566903,2.60243,9.08194,0.191385,0.0
72,29,-0.9222275557835881,299.35132,47.83,-0.5087440122837192,0.96891,17.78844,0.410917,0.92
72,30,-0.9200607269393949,298.72827,51.32,0.1022031187000596,0.66048,21.52519,0.589787,0.27
72,31,-0.9045362999146223,298.29666,52.59,-0.1359905303210901,0.87803,20.36372,0.527913,0.0
72,32,-0.8931764163431332,296.14481,54.83,-0.6040634569511205,6.21275,21.20083,0.392946,0.36
72,33,-0.8576839738692282,294.97272,57.01,-0.9565595267821257,8.23641,24.46696,0.299434,0.09
72,34,-0.8553785293720487,290.78619,55.55,-0.5207653191806906,43.61454,21.33119,0.4145,0.46
72,35,-0.8497999657764648,271.94272,62.87,-1.6533744003655506,89.24828,8.14797,0.077868,2.0
72,36,-0.8630920620358448,265.47836,62.01,-2.100178561285515,90.27771,4.91295,-0.018012,0.15
72,37,-0.8891030177245344,263.383,65.19,-2.1382302048423973,63.58931,2.78236,-0.026291,0.0
72,38,-0.8736864484297638,261.5491,68.38,-2.157213344457085,82.13382,1.74328,-0.033949,0.16
72,39,-0.8814443254515725,265.67923,61.33,-1.93664459554623,67.4246,4.78142,-0.015862,3.02
72,40,-0.9019331784347674,284.08392,56.81,-1.2416756003591478,22.36442,22.12083,0.155318,4.43
72,41,-0.9026832403729285,280.9165,66.23,-1.1709342103980807,46.20261,12.37694,0.111353,8.66
72,42,-0.9035944484912749,275.37875,64.56,-1.3793020821630404,43.77251,8.31945,0.062692,8.06
72,43,-0.9079484331961184,284.59976,50.29,-1.0491124944888748,1.81183,5.62622,0.253836,1.42
72,44,-0.9190870377611539,284.25674,48.38,-1.3753815014000972,1.17719,5.56127,0.17194,0.86
72,45,-0.9046535116403275,281.6218,52.32,-1.9891218695600041,2.34964,5.36896,0.014981,0.0
72,46,-0.9079811706590644,279.63617,53.7,-2.144505674371025,2.02456,4.65977,-0.028028,0.0
72,47,-0.9123098263947794,277.42935,58.32,-2.155065949231231,5.62975,5.02165,-0.030951,0.0
72,48,-0.9202578751637353,277.23428,59.88,-2.1085916223824785,3.92232,6.3123,-0.024547,0.43
72,49,-0.921281384452022,277.0629,62.23,-2.0516170225153085,2.71364,11.04626,-0.01749,1.01
72,50,-0.9290238575526815,276.27185,65.12,-1.7156317598755007,2.6239,12.74332,-0.020186,7.38
72,51,-0.9217647949358878,276.29025,65.03,-1.7986756388387355,2.20072,9.30919,-0.02199,5.97
72,52,-0.9056604624767255,276.1875,65.14,-2.0961297148342566,1.50994,7.96856,-0.021999,0.49
72,53,-0.8937526618674762,276.05817,66.72,-1.9506328380974516,0.94426,8.16643,-0.021837,3.16
72,54,-0.8983996173370065,275.4436,68.62,-1.1541313791322587,0.8897,14.96417,-0.012139,17.19
72,55,-0.8951623018885367,274.80429,71.29,-1.6883485734192196,1.28731,12.06316,0.004792,6.22
72,56,-0.8885941911937973,274.36121,72.97,-1.0270672230278481,1.25561,6.65574,0.026787,16.94
72,57,-0.8875937251152406,274.06049,73.77,0.7458879130654832,1.66759,4.00715,0.236604,35.64
72,58,-0.8857228299671212,273.582,73.88,0.9952732111828319,0.93928,0.97421,0.144289,46.38
72,59,-0.8853844772228442,272.84686,75.22,0.5497601874373312,1.26278,0.60107,0.158131,37.25
72,60,-0.886556110856979,272.1261,76.03,0.09597785281162075,1.68526,8.76602,0.17359,27.86
72,61,-0.874852923011079,271.18222,77.62,-1.5735872152710662,1.19315,8.59131,0.022586,7.15
72,62,-0.885638620828558,270.13528,79.05,-1.8178017848293537,1.15182,1.6029,0.001259,4.07
72,63,-0.8975906137284161,269.15262,79.11,-1.7527364638872045,0.59271,1.33046,0.027531,3.52
72,64,-0.8720140245331519,268.3475,79.03,-1.9272623368319748,1.38597,0.78191,0.031953,0.01
72,65,-0.8867024563556019,267.6781,78.91,-1.9893685761710715,0.71474,2.63672,0.01311,0.12
72,66,-0.8748059405473048,266.56241,80.1,-2.0916442254872765,1.07944,0.77775,-0.020457,0.47
72,67,-0.8612351069891654,265.81094,81.46,-2.1819886889706286,1.45247,2.84929,-0.038403,0.0
72,68,-0.8435570654161154,265.17761,81.73,-2.243114002128285,2.90243,0.37137,-0.055322,0.0
72,69,-0.8192624136572159,264.70282,82.54,-2.2555637822063797,0.6307,0.45054,-0.058768,0.0
72,70,-0.8416813320301391,264.08606,83.0,-2.282844191193522,0.6941,0.97107,-0.066319,0.0
73,15,-0.8561857342307756,300.0813,74.58,0.3260912875988765,2.81971,23.47405,0.58701,4.58
73,16,-0.8623808618686198,299.34396,71.12,1.1751334541674137,11.7257,15.90456,0.531631,23.91
73,17,-0.8783985654110771,298.1351,70.01,1.129165666834703,21.51836,17.12814,0.504636,24.86
73,18,-0.879198037535768,297.74344,67.75,0.6771860769284499,21.14692,24.2497,0.393052,23.96
73,19,-0.8687827920153025,298.1087,64.37,1.0299034560731744,16.5363,23.8107,0.382819,31.14
73,20,-0.876884855144529,298.24954,61.6,1.2863366939074443,15.62484,20.01517,0.423452,33.16
73,21,-0.8897811389165825,299.66339,59.58,0.4612381796439463,8.01515,20.69924,0.414101,18.58
73,22,-0.8953972598734793,300.02524,54.52,0.9622049496715496,2.97,24.33305,0.507847,21.57
73,23,-0.8900293506798643,299.52957,52.32,0.4490916754915103,5.59577,22.37847,0.51109,11.9
73,24,-0.8665945970909464,297.69943,50.97,0.7666083450544536,15.20838,19.77522,0.424864,23.49
73,25,-0.8778640914077659,298.80124,46.16,-0.4031023935967219,5.14789,21.27938,0.402451,3.43
73,26,-0.8985961314959889,299.26767,43.03,-0.8680908798445433,1.36219,22.07975,0.324973,0.02
73,27,-0.9068768327956196,299.51028,40.66,-1.142077996022655,2.19592,17.25035,0.249436,0.0
73,28,-0.8929030589771114,299.95969,41.79,-1.2488657498091682,2.18773,11.86653,0.219878,0.0
73,29,-0.9098059950871841,298.82532,49.34,0.023121487603051882,1.31776,20.70617,0.570001,0.13
73,30,-0.9096277315176634,298.43869,52.15,0.13867743008858957,0.78434,21.50978,0.603338,0.04
73,31,-0.9108090645725562,297.75229,54.78,0.26196166805445786,0.7301,24.48732,0.638063,0.0
73,32,-0.8935660163792412,296.45892,58.27,0.02779397229331393,3.53946,22.41189,0.563783,0.63
73,33,-0.8183998262810486,292.79633,60.2,-0.5776380698093018,26.47271,26.05567,0.378778,1.79
73,34,-0.835729588965249,281.64285,60.36,-0.9301224114658662,74.09615,17.85337,0.275805,2.15
73,35,-0.8317516534650263,273.35968,62.31,-1.7019467232369678,90.83259,7.79897,0.085305,0.61
73,36,-0.855123533221015,265.71347,66.29,-2.0775954183263456,86.05634,4.03868,-0.009658,0.01
73,37,-0.8899391359797217,263.47012,60.74,-2.1252918770004623,50.91059,2.56753,-0.02286,0.01
73,38,-0.8650820428929434,263.02405,60.53,-2.0522161699906043,61.25058,1.64167,-0.002483,0.0
73,39,-0.8556575970403411,265.65878,65.44,-1.8687026703582963,52.08812,4.01195,-0.001563,3.32
73,40,-0.8814672800510264,276.70236,63.12,-0.991983992694921,52.85764,11.36978,0.028686,17.46
73,41,-0.896171300715756,276.83905,66.61,-1.2520966075967526,54.81647,8.44746,0.033154,12.37
73,42,-0.9001226605909438,274.46909,64.81,-1.1346588939417739,40.10691,8.40398,0.07242,11.92
73,43,-0.9146070639504686,285.12308,50.83,-0.8053917921989595,2.05107,8.53685,0.284791,3.85
73,44,-0.9140033751994308,283.64124,50.14,-1.2160307651168742,2.84932,6.431,0.224009,0.33
73,45,-0.9030896845427849,281.4592,59.87,-1.936905772209829,2.04262,6.29855,0.029434,0.0
73,46,-0.9123090314326315,280.22073,54.6,-2.125838229895251,1.84986,5.23706,-0.022861,0.0
73,47,-0.9160966896956771,277.83075,57.02,-2.138674581786566,2.98151,5.278,-0.026414,0.0
73,48,-0.920403069783186,276.36234,61.53,-2.1097733596810895,4.40288,6.05478,-0.025475,0.47
73,49,-0.9255926630996894,276.37125,63.23,-2.093306595038669,4.37194,9.95679,-0.020166,0.42
73,50,-0.9304777435877681,276.20325,64.97,-1.904802101737583,2.78333,11.00213,-0.010203,3.23
73,51,-0.9191361273983862,276.27515,64.6,-1.9567087675266053,3.77582,6.50827,-0.01105,2.33
73,52,-0.9086422082827391,276.64371,64.08,-2.091748180315661,1.38583,6.4187,-0.020636,0.48
73,53,-0.900904728168334,276.07162,67.72,-1.9247041140732293,0.85458,9.43599,-0.026528,3.95
73,54,-0.9027211597606967,275.35944,68.15,-1.4147580493757959,0.87556,18.27095,-0.009616,12.22
73,55,-0.8877445294278347,274.74744,71.12,-1.407982994168286,1.56696,16.18559,0.011338,10.95
73,56,-0.8909001426523729,274.29294,72.76,-0.9769271538125205,1.34951,5.64487,0.017831,18.46
73,57,-0.8906944319689081,273.94373,73.62,1.2588168966304507,2.14049,3.59493,0.267862,43.01
73,58,-0.8922804144465202,273.48895,73.46,1.003243329825557,0.9843,1.34185,0.131172,47.4
73,59,-0.8931540270156951,272.80661,74.86,0.7959704677238653,1.76429,0.96214,0.220271,37.65
73,60,-0.8815647955512174,272.07785,75.85,0.11836920771014126,2.15645,4.33267,0.176633,28.07
73,61,-0.873763921289737,271.00061,77.95,-1.5383590728150804,1.8059,10.91211,0.033088,7.1
73,62,-0.8833272284425953,269.93338,79.0,-1.7053858371750006,0.59895,4.67822,0.017202,5.08
73,63,-0.8859750446491872,268.92239,79.3,-1.9284941632034651,1.9159,1.38686,0.012984,1.25
73,64,-0.8857931913894515,268.21338,78.96,-1.9695407263859481,1.38435,0.50727,0.0198,0.04
73,65,-0.8762596921997543,267.41476,79.08,-1.942428068352275,2.50215,1.7978,0.018291,0.64
73,66,-0.8918432716352408,266.5531,79.99,-2.1198981535518793,1.96794,2.50087,-0.02332,0.14
73,67,-0.8426985855855287,265.7637,82.25,-2.2367445992618658,0.1182,2.69847,-0.053559,0.0
73,68,-0.8399582479603689,265.27072,82.92,-2.2589706721116736,0.80048,2.1153,-0.059711,0.0
73,69,-0.8421020318211745,264.59933,83.14,-2.201739979651691,0.75216,0.7404,-0.04387,0.0
74,12,-0.8518122082079521,300.20621,79.62,0.1462235233327136,0.59117,30.56612,0.595662,0.69
74,13,-0.8547871679284624,299.85953,78.94,0.8680773521864075,3.86061,18.28823,0.673632,8.8
74,14,-0.8592479000657838,298.76031,75.7,1.876090309727932,13.14505,13.52635,0.67232,27.46
74,15,-0.8468757722610035,297.43634,70.84,1.7442707023284156,13.84109,17.94128,0.548552,33.27
74,16,-0.8597359946673476,298.05328,63.0,0.6051276417502416,6.38693,25.41253,0.406457,21.74
74,17,-0.8734858437793986,298.2821,58.37,-0.1312224216510246,6.77155,26.9455,0.350013,11.93
74,18,-0.8863163809102886,298.98242,55.42,-0.6311012078140306,4.31907,29.06733,0.383359,0.5
74,19,-0.8942501247403439,298.42789,55.95,-0.3859092705341457,5.34513,27.73939,0.414571,2.94
74,20,-0.8909663379388775,298.7124,55.01,-0.09718992377826091,5.86787,26.76031,0.409308,8.61
74,21,-0.8929227893385991,299.293,56.09,0.15027859932951962,11.15265,22.02164,0.405847,13.4
74,22,-0.8909159146995673,299.13046,53.87,0.8368453554501465,7.15823,19.96626,0.438296,23.89
74,23,-0.8634412139560529,299.13809,51.49,0.5829344464323982,6.0606,23.75457,0.473324,16.88
74,24,-0.8624756047595581,298.57193,49.36,0.40468573385017154,4.51438,21.81612,0.506911,11.36
74,25,-0.8606219155758035,298.54178,46.47,-0.13548878313270651,2.65886,24.14339,0.464356,4.24
74,26,-0.8797681192888667,298.68024,44.44,-0.5739875417257903,3.02394,23.49725,0.401421,0.35
74,27,-0.8808693101042274,299.0173,43.14,-1.037385678233035,1.87355,23.04012,0.278414,0.0
74,28,-0.8932548386177517,299.44324,44.05,-1.0063804511203802,2.54735,16.457,0.286996,0.0
74,29,-0.8861879985354504,298.57944,50.11,0.15381910651133213,1.37917,18.99198,0.60813,0.0
74,30,-0.8890030554652482,297.92465,54.18,0.6598862892430691,0.87145,22.54031,0.742647,0.37
74,31,-0.8817911191136522,296.95789,58.79,0.3724308861182717,1.07473,25.83919,0.66864,0.0
74,32,-0.8422263871842529,295.94156,60.72,0.22005538104058953,3.79725,25.60386,0.613394,0.87
74,33,-0.819710651930178,285.99643,63.22,-0.4802519638292949,49.28202,17.87097,0.336179,6.42
