species,gmm_prob_0_mean,gmm_prob_1_mean,gmm_prob_2_mean,gmm_prob_3_mean,gmm_prob_4_mean,gmm_prob_5_mean,gmm_prob_6_mean,gmm_prob_7_mean,family,hfp_mean,ndvi_mean,temp_mean,height_m_mean,richness_mean,ruggedness_mean,social_bond,communal,sexual_selection,mass,beak_shape_PC1
Myiothlypis_leucoblephara,1.3414778071915495e-05,0.15326553113282754,0.016705048634191727,0.2700783428681373,0.01910035868917435,0.22808778541670266,0.14061225437756814,0.17213726410332594,Parulidae (New World Warblers),13.171884378378378,0.6887590108108108,293.18574924324327,7.8125,170.32432432432432,9.284580702702703,3.0,0.0,0.0,15.1,-1.339684139848286
Myiothlypis_leucophrys,0.09864519220621973,0.06568923257054156,0.02704288189985804,0.30385683367919897,0.011512705909976871,0.2365848769255093,0.24575809166940374,0.010910185139292459,Parulidae (New World Warblers),11.830992315789473,0.7272135789473686,296.5796467368421,4.428571428571429,184.18947368421053,10.75540905263158,3.0,1.0,0.0,18.1,-1.3250782063891111
Myiothlypis_luteoviridis,8.534695761731016e-11,0.0001870819121678122,0.18997751476288421,0.7261419051012418,0.00010818841039121349,7.360763870748465e-07,0.08356627471990452,1.829893167649366e-05,Parulidae (New World Warblers),10.95771731707317,0.7226978292682925,292.2704095121951,12.0,308.4146341463415,41.31828707317074,3.0,1.0,0.0,12.92,-1.129861115931367
Myiothlypis_nigrocristata,8.522040317954548e-08,9.88507093874723e-08,0.21019027757200354,0.5330270965509485,8.111224957193689e-07,0.031528061277811055,0.2250920188041233,0.00016155060150542134,Parulidae (New World Warblers),11.23061847457627,0.6767371864406779,292.2737462711864,11.354166666666666,272.54237288135596,40.742861694915256,3.0,0.0,0.0,13.64,-0.9484167757612605
Myiothlypis_rivularis,0.036563538674943274,0.6023778425743969,0.04620716107141125,0.10999459622044465,0.0003484044887206256,0.06284710579544227,0.1413285424292345,0.00033280874540647464,Parulidae (New World Warblers),13.933380454545457,0.7268574727272729,294.7743054545454,8.72972972972973,213.87272727272727,15.702368181818184,3.0,0.0,0.0,13.5,-1.0568031756491227
Myiothlypis_signata,4.60920661980134e-11,0.06239871093343023,0.18085078401655205,0.6897874318642278,1.301340320852022e-06,1.4047897630873112e-05,0.0669445858841238,3.13801762238188e-06,Parulidae (New World Warblers),7.800588837209302,0.6488339302325581,287.3782137209302,13.956521739130435,226.27906976744185,45.599397674418604,3.0,0.0,0.0,11.3,-1.233655332510751
Myiotriccus_ornatus,6.409187048824256e-22,8.97543015873791e-09,0.02733361524343123,0.0560108453316237,3.547192476724651e-05,0.14155176455957666,0.4404275483752676,0.334640745589903,Tyrannidae (Tyrant Flycatchers),11.834466216216217,0.7260065675675677,293.20175,11.166666666666666,280.7837837837838,37.12820432432433,3.0,0.0,1.0,9.9,-0.9826984821979046
Myiozetetes_cayanensis,0.17775396241084046,0.23056675897674261,4.320902455080238e-06,0.11639674445954704,0.005912661299291364,0.379629344999422,0.08952585635878832,0.00021035059291284254,Tyrannidae (Tyrant Flycatchers),6.052787450199202,0.7350680930851062,298.07349933598937,16.616438356164384,195.73970783532536,10.448094050464807,3.0,1.0,0.0,25.9,-0.6789449448619013
Myiozetetes_granadensis,4.046719618419172e-08,0.07491226390337058,0.0007498130464439921,0.27355392215572616,0.024031466377433936,0.0003005924140305673,0.6127035494539516,0.01374835218184697,Tyrannidae (Tyrant Flycatchers),4.4285011171662125,0.7710021634877383,297.1895967574932,19.69158878504673,223.858310626703,13.430251198910083,3.0,0.0,0.0,29.3,-0.32532748007968865
Myiozetetes_similis,2.5389226363204875e-12,0.3227289380969499,0.004298817681056231,0.25094880189600616,0.00607383379223847,0.08921746729102789,0.29280193397605836,0.03393020726412433,Tyrannidae (Tyrant Flycatchers),7.44998961147086,0.7207414801110084,297.54266336414054,16.918508287292816,186.14695009242143,11.566829611829943,3.0,1.0,0.0,28.0,-0.4200654004931501
Myophonus_caeruleus,0.027920155108176543,0.5494188637079167,0.006853825424490524,0.37005599810699974,0.0131810999033975,0.017457058364363374,0.012480256524917945,0.0026327428597376704,Muscicapidae (Old World Flycatchers),14.057553563892144,0.4375309473067916,288.2283739227167,10.482300884955752,90.39812646370024,31.6716756088993,3.0,0.0,0.0,157.98,1.0452178523107514
Myophonus_horsfieldii,0.6812155774291713,0.2768934735791679,1.297151213404176e-06,0.04053850546367303,0.00014047166828584735,0.0012106213986560529,8.227490399926312e-09,4.508234226407849e-08,Muscicapidae (Old World Flycatchers),21.34856301369863,0.49810919178082186,298.7429906849315,12.818181818181818,56.67123287671233,8.837706986301372,3.0,0.0,0.0,117.0,0.6993541648726844
Myornis_senilis,9.484657270900292e-07,0.008685087340514248,0.37730280275176087,0.07852911726549068,0.024412070992205947,0.1947228036092427,0.3072070158241615,0.009140153750897178,Rhinocryptidae (Tapaculos),9.797891136363637,0.7121381363636363,290.44770886363636,12.157894736842104,314.95454545454544,47.41964386363636,3.0,0.0,0.0,21.2,-1.0289823927752773
Myrmeciza_longipes,0.03553874042327712,0.11888668545641952,0.30186168457455687,0.0748728927890606,0.0006689145966905673,0.1342234351494504,0.21974472491912475,0.11420292209142044,Thamnophilidae (Typical Antbirds),7.352339408284024,0.6714406923076923,298.1677089940829,15.761194029850746,208.63905325443787,14.057197455621301,3.0,1.0,0.0,27.9,-0.6012275288478302
Myrmecocichla_aethiops,0.12937542263507537,0.0006283902959935836,0.00022370192950567765,8.60588361532723e-06,0.036213014070990535,0.6485711051966341,0.1834370307276023,0.0015427292605834095,Muscicapidae (Old World Flycatchers),11.972593385214008,0.23242852918287937,300.80474486381326,4.8,47.3307392996109,3.141885447470817,3.0,0.0,0.0,56.56,0.0649354566945585
Myrmecocichla_arnotti,0.35195824942304554,0.015333884678327938,4.927579110290988e-27,6.160738579566088e-56,2.9796549623553333e-08,0.6327078278853885,1.989445023583341e-20,8.21668860379866e-09,Muscicapidae (Old World Flycatchers),8.902327168141593,0.6941741061946902,295.27021675516227,7.48792270531401,96.33923303834808,7.044456578171092,NA,NA,0.0,39.6,-0.5962007778615591
Myrmecocichla_formicivora,0.2242001731758872,0.00027026433470672695,0.012477418396911409,1.1602571799932198e-11,0.09964539407763912,0.6409845075971954,5.03376968096421e-05,0.022371904709248155,Muscicapidae (Old World Flycatchers),8.257392532751092,0.42083105240174673,292.5989519650655,8.125,77.03056768558952,6.70377152838428,3.0,0.0,1.0,41.6,-0.1065710510025168
Myrmecocichla_monticola,3.669344580098587e-11,0.0035133325939580083,3.038225508704616e-06,0.0007939423508866949,0.17531070624524125,0.00016847996641219397,0.7620375295784103,0.05817297100289014,Muscicapidae (Old World Flycatchers),9.129563626373626,0.37654613186813185,291.7997186813187,12.818181818181818,79.58241758241758,9.459251483516484,3.0,0.0,0.0,33.1,-0.510479505901452
Myrmecocichla_nigra,0.28694260976943603,0.000194833045427349,1.6625091897573135e-09,1.1867159788730413e-08,0.43000796786826473,0.25046086900563885,0.03229631520055051,9.739158101317638e-05,Muscicapidae (Old World Flycatchers),8.84666343387471,0.6411042476851853,296.30642995381066,11.109154929577464,90.06697459584295,8.261448845265589,3.0,0.0,0.0,40.3,-0.5925260505812731
Myrmelastes_humaythae,4.7566792188032775e-18,5.250028788391495e-38,0.999999999999717,5.752484934543092e-18,6.671098115189875e-14,6.397752758004996e-17,2.964801190715513e-21,2.1651901142622415e-13,Thamnophilidae (Typical Antbirds),1.7983215000000001,0.7807847833333333,299.0189199999999,21.816666666666666,229.66666666666666,3.5267231666666663,3.0,0.0,0.0,25.69,-0.3464686737997331
Myrmelastes_hyperythrus,1.1110036368114328e-10,9.30570904579452e-05,0.9090920412281409,0.07283227238498546,3.0064454923114694e-08,7.150133663553736e-08,0.017981378556073756,1.1490634501503076e-06,Thamnophilidae (Typical Antbirds),2.126287441860465,0.7941450174418604,297.7488984302326,21.976047904191617,237.63953488372093,8.470991104651162,3.0,1.0,0.0,41.0,0.09959258413603846
Myrmelastes_leucostigma,0.00043694424444960686,0.1117005596337927,0.7832572656907385,0.07405767653300223,2.147726947283967e-05,0.029465915310777854,0.0006100170596626271,0.0004501442581035369,Thamnophilidae (Typical Antbirds),2.4811342056074768,0.7736648411214953,297.287022741433,21.441860465116278,230.21495327102804,13.512176728971962,3.0,0.0,0.0,25.69,-0.40451344835720404
Myrmelastes_rufifacies,9.634239946032208e-06,0.3631417699297243,0.343593647844751,0.058567499508061796,2.294598429382685e-06,0.05865479381464382,0.1758358010232917,0.0001945590411524717,Thamnophilidae (Typical Antbirds),2.0035175384615385,0.7752313076923076,299.1283426153846,21.770491803278688,225.47692307692307,7.363788,3.0,0.0,0.0,25.69,-0.47371593716027377
Myrmelastes_saturatus,0.00019630307439586416,0.3288921191134981,0.1096827698054852,0.010230590102693086,0.02377245685426391,0.29895797472288105,0.11867572700990782,0.10959205931687523,Thamnophilidae (Typical Antbirds),2.0449563636363637,0.7322961818181818,296.64684727272726,22.0,252.72727272727272,15.815434545454544,3.0,0.0,0.0,25.69,-0.555520478234657
Myrmelastes_schistaceus,0.1587598758945869,0.3306247816013999,1.0115298546597328e-06,3.468841384934389e-05,0.0013762538669369597,0.44218660418455735,0.0016646840413240423,0.06535210046749058,Thamnophilidae (Typical Antbirds),1.5162248684210526,0.7994035,298.21910197368413,22.56578947368421,230.6315789473684,6.156428157894736,3.0,1.0,0.0,23.8,-0.6026719794833018
Myrmoborus_leucophrys,0.055158610696840644,0.09927082788757788,0.6037420786823197,0.18954781436727305,0.012676163473613866,0.03949936526391363,0.0001017533046242638,3.3863238373152196e-06,Thamnophilidae (Typical Antbirds),3.184372979127135,0.7609916825095058,297.7922923908918,20.009132420091323,221.8102466793169,11.031673434535104,3.0,1.0,0.0,21.5,-0.6318419931202545
Myrmoborus_lophotes,1.3753655033650786e-05,0.19356362649100436,3.5567912917014506e-05,0.0005630963923437994,5.964089871550117e-07,0.2273079498500537,0.5784876242542268,2.7785035433977878e-05,Thamnophilidae (Typical Antbirds),2.406118787878788,0.7986795757575758,295.8044548484848,22.46875,264.8787878787879,19.21306090909091,3.0,1.0,0.0,28.0,-0.13760995912578017
Myrmoborus_lugubris,7.501279424166559e-05,0.21233908433766213,1.8046060498440082e-05,0.6080821075892474,0.0007414944462004222,0.0200424858430335,0.11424006912423179,0.04446169980488476,Thamnophilidae (Typical Antbirds),1.4017919696969696,0.7869692575757574,298.86331318181817,22.363636363636363,233.16666666666666,3.946825454545454,3.0,1.0,0.0,21.44,-0.35991154695309474
Myrmoborus_melanurus,0.0010575016540601218,0.24177100576460137,0.10873603541443144,0.20868186256188187,7.37606268365634e-06,0.03473415379187138,0.4049161144701434,9.595028032696992e-05,Thamnophilidae (Typical Antbirds),2.0882959375,0.8040550625,298.2299103125,21.5625,247.84375,7.5662165625,3.0,1.0,0.0,18.1,-0.6234508684615262
Myrmoborus_myotherinus,0.008854172320801414,0.5323856233884028,3.862337681996208e-06,0.0841384650824006,0.29036471198208186,0.046217593420634986,0.021761248770231688,0.0162743226977642,Thamnophilidae (Typical Antbirds),2.8260853731343287,0.7777027590618337,297.8260319829424,20.248768472906406,223.3411513859275,10.011611961620469,3.0,1.0,0.0,18.8,-0.7277713932934611
Myrmochanes_hemileucus,5.925549682403032e-06,3.117657233756326e-05,0.822018601370266,0.02233171808569715,0.00017872618056199522,0.11634738071356436,0.03851503026758015,0.0005714412603104126,Thamnophilidae (Typical Antbirds),2.167803375,0.7871422875,298.6552695,21.794871794871796,240.0625,5.079841625,3.0,1.0,0.0,12.48,-0.9757521383334595
Myrmoderus_eowilsoni,0.9338415475107826,0.0006181546707578041,1.085950012662844e-09,0.06201812047570702,2.119638747700553e-05,0.0035009041253082603,3.718839324386204e-08,3.855562480013351e-08,Thamnophilidae (Typical Antbirds),4.605314444444446,0.7732218888888889,293.7892233333333,18.5,312.8888888888889,37.231275555555555,3.0,1.0,0.0,26.1,-0.09382541644538964
Myrmoderus_ferrugineus,0.04745481248139832,0.6768671370763327,0.010516140410876215,0.0859111093346773,0.007591302657033358,0.15852910705300452,0.013006201540863079,0.00012418944581482432,Thamnophilidae (Typical Antbirds),1.6628204379562044,0.7680850367647059,298.9356345985401,23.03937007874016,213.91240875912408,8.925685401459853,3.0,1.0,0.0,26.1,-0.5336618290704847
Myrmoderus_loricatus,0.0006350430432069961,0.478943303817369,0.02837688543035561,0.1520117293673808,0.030899041590899377,0.09664392695443508,0.1627633580653981,0.04972671173095461,Thamnophilidae (Typical Antbirds),13.448957647058823,0.697674294117647,295.7687452941177,7.142857142857143,225.88235294117646,21.302165000000002,3.0,0.0,0.0,15.5,-1.1339238500502022
Myrmoderus_ruficauda,7.2169552380703954e-09,0.012092362584596837,0.9476240680916397,0.03822524922079691,0.0007298952356677834,2.0934879179807765e-05,0.0002550642719310661,0.0010524184992321342,Thamnophilidae (Typical Antbirds),13.213783225806454,0.6730274193548389,297.42438387096774,11.0,186.25806451612902,13.291296129032258,3.0,0.0,0.0,26.0,-0.7490449727029692
Myrmoderus_squamosus,0.0018958999370949374,0.536882240585455,5.066172926102913e-05,0.17219640317080206,0.26396026467548156,0.0093401282114726,0.011684464922593923,0.003989936767838757,Thamnophilidae (Typical Antbirds),15.114647142857145,0.7548980476190477,293.03942761904756,10.0,218.85714285714286,15.795823333333333,3.0,0.0,0.0,18.5,-1.1443643438651279
Myrmophylax_atrothorax,3.0257499316581333e-09,0.25548463039814423,0.00020064330929107308,0.2477278389033546,1.1689257281834974e-05,0.014587171042842758,0.4732934383074542,0.008694585755881055,Thamnophilidae (Typical Antbirds),2.773279270664505,0.7729151704545455,298.103807828201,20.268939393939394,215.24959481361427,9.207346661264182,3.0,1.0,0.0,16.1,-1.0404085487836725
Myrmorchilus_strigilatus,0.010130498695526697,0.23070291132007034,3.553543107293665e-05,0.0014179659164350275,0.03263354780657577,0.5715525290405797,0.04568606898523182,0.10784094280450748,Thamnophilidae (Typical Antbirds),7.539297357512953,0.7053162124352331,297.4592303626943,6.5,136.88082901554404,8.348720051813471,3.0,0.0,0.0,23.0,-1.1273694012554585
Myrmornis_torquata,0.039414421028495225,0.5362996691158481,8.749756172290222e-06,0.016320954444511322,0.04522534791144716,0.006134932643706874,0.3565799316807077,1.5993419111848428e-05,Thamnophilidae (Typical Antbirds),2.295176503267974,0.7673492852459017,298.56468611111114,20.985401459854014,213.26470588235293,9.570452320261438,3.0,0.0,0.0,46.7,-0.27478060991745246
Myrmothera_campanisona,0.9665947398115604,0.023340507872972323,3.0482192823606816e-10,4.5785874558768686e-07,8.467559091709986e-07,0.010063428594882053,7.402535523580496e-16,1.880110762374859e-08,Grallariidae (Antpittas),2.140650716112532,0.7754479005102042,297.6670886734694,21.860655737704917,224.51530612244898,11.010629183673467,3.0,0.0,0.0,47.0,-0.09666967765084994
Myrmothera_simplex,0.9999613036858541,3.405752933339706e-05,1.419924554818389e-18,5.225217231122251e-26,1.987852562282088e-13,4.638784610048661e-06,5.913368050306639e-52,3.188055102994255e-15,Grallariidae (Antpittas),1.133363529411765,0.7817048529411764,297.01075499999996,21.90625,232.52941176470588,17.349407941176473,3.0,0.0,0.0,52.4,-0.2229170062198917
Myrmothera_subcanescens,0.4797590828366193,0.48112302498776816,4.778609817203987e-07,0.03854264355188379,0.00014852582407918281,0.00042465460021759205,3.481769385542035e-18,1.5903384493665873e-06,Grallariidae (Antpittas),2.0247362,0.7808021100000001,298.89809510000003,20.78494623655914,217.04,7.859266700000001,3.0,0.0,0.0,47.0,-0.09666967765084994
Myrmotherula_assimilis,3.096115826899258e-09,0.009977927450348515,0.8672309572686933,0.12215976809773965,5.304219583347764e-06,5.022485473057338e-06,0.0006180056846316875,3.0116974147186694e-06,Thamnophilidae (Typical Antbirds),1.6535929896907215,0.7784256907216496,298.98259381443296,21.53684210526316,226.05154639175257,3.7527690721649485,3.0,0.0,0.0,9.3,-1.3467308957307877
Myrmotherula_axillaris,0.001187633552863416,0.10667787836925169,0.31855402839359115,0.27821385708388396,8.918172911342012e-06,0.03966906687797547,0.25562135990800283,6.725764151961747e-05,Thamnophilidae (Typical Antbirds),4.064896186666667,0.7602385220293725,297.96961166666665,19.051529790660226,211.94666666666666,10.797414386666667,3.0,0.0,0.0,8.09,-1.312254727384156
Myrmotherula_brachyura,1.4375172610279692e-12,0.039078937877310656,0.3173878098179546,0.6242027956890498,3.120576226878795e-06,0.014891330622426684,0.004422950651642716,1.30547639514302e-05,Thamnophilidae (Typical Antbirds),2.4571132280701757,0.7753196783831282,297.9925850000001,20.97216699801193,219.4859649122807,9.928071859649123,3.0,1.0,0.0,6.4,-1.697526564807967
Myrmotherula_cherriei,1.4988384908431182e-15,2.4073227821137038e-05,0.5928251764122151,0.03413137774100824,0.3701378158222093,2.235640453282825e-09,0.002881550457601156,4.10350289379583e-09,Thamnophilidae (Typical Antbirds),2.2129857831325306,0.7633411084337348,298.0061591566265,19.80263157894737,196.6867469879518,9.222320602409638,3.0,0.0,0.0,8.2,-1.4120105322247205
Myrmotherula_ignota,3.8632651856549346e-08,0.47485457381040963,0.0112030020229306,0.2939969146284471,8.095718697400146e-06,0.12057871365566684,0.09721164403002372,0.002147017501172901,Thamnophilidae (Typical Antbirds),3.603119837837838,0.7835246972972972,297.4862571891892,20.488095238095237,228.56756756756758,11.738017783783786,3.0,1.0,0.0,7.1,-1.7567161007272092
Myrmotherula_iheringi,0.22849610852738428,0.005449431059852438,0.022806529456884824,2.429880840302243e-25,1.0902624458406103e-05,0.7432227542168821,5.284754647679169e-09,1.426882978315502e-05,Thamnophilidae (Typical Antbirds),1.6949148837209302,0.7891095658914729,298.373624496124,22.619834710743802,225.5968992248062,7.183086201550388,3.0,0.0,0.0,8.0,-1.465102140001358
Myrmotherula_klagesi,0.2257941514562696,2.3435183175353856e-16,0.0007047612490486446,3.169722793888295e-05,0.0007275872179141784,0.7438089115467148,0.028628522784725958,0.0003043685173871955,Thamnophilidae (Typical Antbirds),2.230183181818182,0.7544905454545454,299.45514409090913,22.181818181818183,239.8181818181818,5.2538040909090915,3.0,1.0,0.0,7.8,-1.3994475766665109
Myrmotherula_longicauda,1.3708797780965948e-05,0.20136668366117144,0.0024789166586116065,0.267230621924579,0.16875009970721172,0.2480720078642701,0.11206790142375848,2.005996261628909e-05,Thamnophilidae (Typical Antbirds),4.55438037037037,0.7742246666666668,293.55494555555555,19.307692307692307,317.9259259259259,31.939861851851852,3.0,1.0,0.0,8.3,-1.4264586380261772
Myrmotherula_longipennis,0.02568313798529607,0.13354582066133117,1.2626253622283505e-05,0.04185238976342483,0.4579351264537576,0.29743093952991956,0.028954842612974926,0.014585116739673646,Thamnophilidae (Typical Antbirds),2.0964156846473028,0.7781551725571726,298.26444022821573,21.308724832214764,217.89626556016597,9.115860975103734,3.0,0.0,0.0,9.4,-1.309715805067323
Myrmotherula_menetriesii,0.2449719242840816,0.22082157020469528,0.019186810994395495,0.0946969086728907,4.811958178931938e-05,0.42015023046744776,0.00011635644831103896,8.079346388591963e-06,Thamnophilidae (Typical Antbirds),2.5466278803418803,0.7725109589041096,297.98188025641025,20.634429400386846,218.54188034188033,10.264052034188035,3.0,0.0,0.0,8.6,-1.236643527457051
Myrmotherula_multostriata,5.774467334244912e-06,0.5266023005746243,0.09679031020191732,0.03416689058835415,1.7904767838313798e-06,0.04448857076835007,0.2978932820440123,5.1080878623989115e-05,Thamnophilidae (Typical Antbirds),2.704112795454546,0.7756680204545454,298.3332115227273,19.98391420911528,212.9318181818182,7.689625318181818,3.0,1.0,0.0,8.0,-1.6294886887229154
Myrmotherula_pacifica,1.6608950838985594e-11,0.0009853490453928053,0.01394805550571279,0.5982085431399199,0.00012048905466739872,0.0004455463653152833,0.38493141375219075,0.0013606031201922606,Thamnophilidae (Typical Antbirds),11.003559411764705,0.7418122156862743,296.3634249019608,12.333333333333334,215.7058823529412,22.678148039215685,3.0,1.0,0.0,10.1,-1.3639899861908682
Myrmotherula_schisticolor,6.8616534602654915e-12,2.8003313296898996e-06,1.4158696116622858e-05,0.6784894711619311,2.5321192535696696e-06,0.00010894872056987985,0.3212706616529799,0.00011142731095823068,Thamnophilidae (Typical Antbirds),10.494595403726708,0.710235944099379,295.01876726708076,13.076923076923077,232.06832298136646,28.44290260869565,3.0,0.0,0.0,9.6,-1.3870255020578721
Myrmotherula_sclateri,0.3986957933237444,3.879306597988271e-08,2.0090899884269297e-06,0.5303274735036465,4.276477124534195e-08,0.07097460998220023,1.4709045007436175e-37,3.2542583127777625e-08,Thamnophilidae (Typical Antbirds),2.110782911877395,0.7846751647509579,298.4974509578544,21.305676855895197,217.31417624521072,6.694214176245212,3.0,1.0,0.0,8.4,-1.5397656690963544
Myrmotherula_sunensis,6.490452117221064e-11,0.5004307352845806,8.069954651693842e-08,0.3328579491647797,1.0056395928837873e-08,0.00015704834810524422,0.1665540054165067,1.7096517962617605e-07,Thamnophilidae (Typical Antbirds),2.900033947368421,0.7931227894736841,296.80691421052626,21.36842105263158,260.4736842105263,13.221899473684209,3.0,0.0,0.0,9.4,-1.5954528025143584
Myrmotherula_surinamensis,8.144800501361965e-09,9.283250260882551e-12,0.641951682658583,1.0847984695091423e-07,0.08532032273784364,0.272666261853804,5.2864905999075066e-05,8.751209839307691e-06,Thamnophilidae (Typical Antbirds),1.848857358490566,0.7502116202531646,298.5075771069183,21.661971830985916,208.874213836478,10.41877534591195,3.0,1.0,0.0,8.3,-1.4578182475888004
Myrmotherula_unicolor,0.4784330883253421,0.3352704614246836,5.79038207026153e-05,0.07247269851122176,5.9535081227233495e-06,0.011284383339297977,0.09961164818890511,0.002863862881723812,Thamnophilidae (Typical Antbirds),15.259565833333333,0.74744544,293.5267915384615,11.1875,206.57692307692307,14.581546153846155,3.0,0.0,0.0,11.5,-1.7843996103495119
Myrmotherula_urosticta,5.605265903393634e-06,0.4284295409990041,5.6606221318589675e-05,0.029918053344881672,3.894296678081266e-05,0.500884073144241,0.03986112319292225,0.0008060548649485561,Thamnophilidae (Typical Antbirds),13.082572857142853,0.67136325,296.9351385714286,7.444444444444445,204.92857142857142,14.453784285714283,3.0,1.0,0.0,8.4,-1.5608169963506775
Mystacornis_crossleyi,0.7235276670093885,0.24549940103777376,0.00041763025320418385,0.030498270536927535,1.2514067525356845e-05,4.442638696151318e-05,1.2622167303980096e-20,9.070821905233543e-08,"Vangidae (Vangas, Helmetshrikes, and Allies)",10.220657297297299,0.6536993513513513,295.1895343243243,11.5,29.864864864864863,14.733570270270274,3.0,0.0,0.0,24.5,-0.550274937868604
Myzomela_chloroptera,0.07700674807839723,0.16773130391579463,0.07693722396995825,0.14579416941388185,6.199110754461216e-06,3.246355577550546e-05,0.5324891136200616,2.7783353766876507e-06,Meliphagidae (Honeyeaters),10.59373818181818,0.7753222954545455,298.9912954545454,19.9375,21.818181818181817,12.124770227272728,2.0,0.0,0.0,10.84,-1.87721703791261
Myzomela_erythrocephala,3.4959803425995025e-38,3.292143327777507e-12,0.07456036770007145,0.907846103455871,3.5131402609846e-05,3.516962901430548e-07,0.0175036312606093,5.4414481256177566e-05,Meliphagidae (Honeyeaters),3.25045120967742,0.64562368,299.31731730158737,17.703125,53.04761904761905,5.871235317460317,2.0,0.0,0.0,7.79,-1.8530459803678192
Myzomela_jugularis,1.2938406944931988e-14,0.08276617651616139,0.008745466510912849,0.6622097007083988,0.0004478603570877661,0.01910096462619637,0.1725238361232888,0.05420599515794152,Meliphagidae (Honeyeaters),9.6641,0.780733,298.69043,NA,8.0,0.51683,3.0,0.0,0.0,8.69,-1.7119653390228275
Myzomela_obscura,7.798432478605052e-23,2.237415511003412e-08,0.057943378512937786,0.6858278585066262,8.379561215222281e-05,0.20521639886323487,0.045428418553573074,0.005500127577320656,Meliphagidae (Honeyeaters),4.265362515337423,0.6880215636363637,298.2415668674698,16.46987951807229,63.24698795180723,6.624730843373494,2.0,0.0,0.0,11.88,-1.2832829238102315
Myzomela_rosenbergii,1.911103945066274e-19,3.745607572348976e-15,0.00043712605904640836,1.1689429287387038e-05,2.274628152360372e-07,0.35260517636793826,0.6468322342420106,0.00011354643889828821,Meliphagidae (Honeyeaters),4.391919655172414,0.8046314827586207,296.41980482758623,21.76086956521739,70.06896551724138,27.26518051724138,2.0,0.0,0.0,10.32,-1.686477096246802
Myzomela_sanguinolenta,0.021070616601831384,0.7314953638597281,0.011703037670951346,0.14382145646304548,4.380030815954797e-05,0.0818651293923749,0.00964200914419813,0.00035858655971144243,Meliphagidae (Honeyeaters),8.112591764705883,0.5683262408759123,292.4839308759124,11.181818181818182,88.88321167883211,8.383178248175184,3.0,0.0,0.0,8.34,-2.2303035038636834
Napothera_albostriata,0.9999998270825047,1.346144132014611e-09,4.1578476891494556e-10,7.98950471748996e-29,1.596532555537707e-09,1.6955903427465073e-07,3.5346190643543904e-62,1.574979026646608e-15,Pellorneidae (Ground Babblers and Allies),10.383980833333334,0.790474875,297.52527625,15.842105263157896,107.5,20.460987083333332,3.0,0.0,0.0,19.44,-0.41811823242151464
Napothera_epilepidota,0.8653256715561178,0.11141128250885418,7.353260904465423e-05,0.020500230330805502,5.844019583194475e-06,0.0025359033852706036,3.7208360198071535e-08,0.00014749838196424558,Pellorneidae (Ground Babblers and Allies),12.675538698630136,0.6693186815068494,295.90826510273973,14.039130434782608,110.1986301369863,26.846167500000004,3.0,1.0,0.0,16.0,-1.4448169666312598
Napothera_malacoptila,0.7633278992601055,0.1486639282065105,0.00011634638712582085,0.056598484327421504,3.7855709292434814e-05,0.02059338504006307,0.010655589033846771,6.512035634288648e-06,Pellorneidae (Ground Babblers and Allies),8.866126382978722,0.5790871702127659,288.30683063829787,12.386363636363637,167.70212765957447,53.39244063829787,3.0,0.0,0.0,19.44,-0.9661855270189286
Napothera_pasquieri,0.3986141724839422,0.0007780074702548668,2.0602625728386763e-06,0.14264844381215186,0.00035016658151665585,0.0017191415338874913,0.4473440387158584,0.00854396913981573,Pellorneidae (Ground Babblers and Allies),13.078574,0.592665,293.07151000000005,9.75,147.2,50.351466,3.0,0.0,0.0,19.44,-0.884468525175203
Nasica_longirostris,0.2920475967634619,0.37827477158375616,0.0005902774169146797,0.3195248482741898,3.51512143708684e-05,0.0017434358610805673,0.007639993193052012,0.00014392569317433763,Furnariidae (Ovenbirds and Woodcreepers),2.6888245086705207,0.7741932890173411,298.5740254142582,19.98633257403189,207.54527938342966,7.224019190751445,3.0,0.0,0.0,92.0,1.690676504458143
Nectarinia_famosa,2.0220617633630667e-10,0.004773634961681424,1.920778740677113e-07,0.14871079417773125,0.010867513822929161,0.5060185589469339,0.3294909658773585,0.00013833993328568413,Nectariniidae (Sunbirds and Spiderhunters),11.86406544642857,0.47993010714285717,292.36529120535715,9.720930232558139,102.45982142857143,14.034871964285713,2.0,0.0,1.0,14.36,-0.5939826677908855
Nectarinia_kilimensis,1.1176212856917303e-11,0.0018895460148657633,4.9819056961020284e-05,0.04243783194743645,3.812269876895137e-07,0.00013951292633783289,0.9554042187758173,7.869004041681392e-05,Nectariniidae (Sunbirds and Spiderhunters),13.076374285714284,0.6238949915966389,294.487661092437,10.074074074074074,124.52100840336135,12.604711764705883,3.0,0.0,0.0,15.66,-0.6838906247056995
Nemosia_pileata,2.096496809517614e-17,2.127147461856543e-07,5.734969848779039e-06,0.9995656488470435,1.1839768821531611e-06,2.1190718953223248e-08,0.0004270457161380519,1.5258462207410995e-07,Thraupidae (Tanagers and Allies),6.970166730987514,0.7261448321995465,297.93223251131224,15.934362934362934,189.40723981900453,9.180269298642534,3.0,0.0,0.0,16.0,-0.8387550514745551
