grid_id,mpd
lonn57p000000_lat0p000000,140.49360860747427
lonn57p000000_lat1p000000,138.16164858947099
lonn57p000000_lat2p000000,137.99112377226766
lonn57p000000_lat3p000000,138.32271438814473
lonn57p000000_lat4p000000,138.73516430548094
lonn57p000000_lat5p000000,140.68509394594793
lonn57p000000_lat6p000000,146.79817165409963
lonn57p000000_lat46p000000,146.0331795293386
lonn57p000000_lat47p000000,147.61358024244137
lonn57p000000_lat48p000000,143.34897826828785
lonn57p000000_lat49p000000,146.026726994362
lonn57p000000_lat50p000000,143.74669364124617
lonn57p000000_lat51p000000,147.81902971250491
lonn57p000000_lat52p000000,150.8788554394015
lonn57p000000_lat53p000000,151.74344354611335
lonn57p000000_lat54p000000,151.39914467616896
lonn56p000000_latn35p000000,143.54439607248798
lonn56p000000_latn34p000000,141.7161453146915
lonn56p000000_latn33p000000,142.16103460793
lonn56p000000_latn32p000000,142.09668657618104
lonn56p000000_latn31p000000,140.99785475879486
lonn56p000000_latn30p000000,139.6475443705316
lonn56p000000_latn29p000000,138.5606016843266
lonn56p000000_latn28p000000,139.32637431201218
lonn56p000000_latn27p000000,139.6051405975322
lonn56p000000_latn26p000000,139.70806963774214
lonn56p000000_latn25p000000,139.32784613958458
lonn56p000000_latn24p000000,140.29347377332707
lonn56p000000_latn23p000000,142.1688123324172
lonn56p000000_latn22p000000,142.06077838450503
lonn56p000000_latn21p000000,142.16273510935693
lonn56p000000_latn20p000000,142.59596914766294
lonn56p000000_latn19p000000,143.1130810932632
lonn56p000000_latn18p000000,143.05130860837187
lonn56p000000_latn17p000000,143.36780904790416
lonn56p000000_latn16p000000,142.34225713841698
lonn56p000000_latn15p000000,141.7065154700712
lonn56p000000_latn14p000000,142.55967320861126
lonn56p000000_latn13p000000,142.42663519786657
lonn56p000000_latn12p000000,141.96125160410358
lonn56p000000_latn11p000000,139.86675612458473
lonn56p000000_latn10p000000,138.5913584040206
lonn56p000000_latn9p000000,139.35254668159592
lonn56p000000_latn8p000000,140.16169947889264
lonn56p000000_latn7p000000,140.27678533533074
lonn56p000000_latn6p000000,139.79049976716968
lonn56p000000_latn5p000000,139.03586273783313
lonn56p000000_latn4p000000,138.14967894080408
lonn56p000000_latn3p000000,137.19807555439556
lonn56p000000_latn2p000000,138.13125506878094
lonn56p000000_latn1p000000,139.69836307685657
lonn56p000000_lat0p000000,139.7681325137608
lonn56p000000_lat1p000000,138.70134692495506
lonn56p000000_lat2p000000,138.01859802381017
lonn56p000000_lat3p000000,137.82728636470114
lonn56p000000_lat4p000000,138.21411003624686
lonn56p000000_lat5p000000,139.8223810744014
lonn56p000000_lat6p000000,139.5774194488897
lonn56p000000_lat46p000000,145.5843955117626
lonn56p000000_lat47p000000,146.7870175663964
lonn56p000000_lat48p000000,142.53746110576552
lonn56p000000_lat49p000000,145.0814534616841
lonn56p000000_lat50p000000,143.54572775476134
lonn56p000000_lat51p000000,148.71071036543904
lonn56p000000_lat52p000000,151.51029849260473
lonn56p000000_lat53p000000,151.13374716976
lonn55p000000_latn35p000000,143.91416040110954
lonn55p000000_latn34p000000,143.80926732918286
lonn55p000000_latn33p000000,142.83719913294155
lonn55p000000_latn32p000000,141.99913892042125
lonn55p000000_latn31p000000,141.34142895404594
lonn55p000000_latn30p000000,140.5122999355193
lonn55p000000_latn29p000000,139.52127959458915
lonn55p000000_latn28p000000,139.61747521778855
lonn55p000000_latn27p000000,139.28148148529843
lonn55p000000_latn26p000000,139.40334577546932
lonn55p000000_latn25p000000,139.81791280813786
lonn55p000000_latn24p000000,140.30147564571163
lonn55p000000_latn23p000000,141.53288122370722
lonn55p000000_latn22p000000,141.42313883965076
lonn55p000000_latn21p000000,142.11071326421998
lonn55p000000_latn20p000000,142.62757207431844
lonn55p000000_latn19p000000,143.04565224731107
lonn55p000000_latn18p000000,142.7163413257468
lonn55p000000_latn17p000000,142.36202486034938
lonn55p000000_latn16p000000,142.2907443539251
lonn55p000000_latn15p000000,142.33126060205228
lonn55p000000_latn14p000000,143.7194228513034
lonn55p000000_latn13p000000,143.53578636166736
lonn55p000000_latn12p000000,143.01059083765284
lonn55p000000_latn11p000000,141.64147512386265
lonn55p000000_latn10p000000,140.24389528399823
lonn55p000000_latn9p000000,140.39177022275442
lonn55p000000_latn8p000000,140.67117208524817
lonn55p000000_latn7p000000,140.49225719763865
lonn55p000000_latn6p000000,139.57452273550786
lonn55p000000_latn5p000000,139.6107591582321
lonn55p000000_latn4p000000,138.3600417769109
lonn55p000000_latn3p000000,137.70594141943454
lonn55p000000_latn2p000000,137.85218392413196
lonn55p000000_latn1p000000,139.4500890650142
lonn55p000000_lat0p000000,139.80086855094282
lonn55p000000_lat1p000000,139.77742156027458
lonn55p000000_lat2p000000,138.84945828189487
lonn55p000000_lat3p000000,138.02408082297308
lonn55p000000_lat4p000000,138.33594065421516
lonn55p000000_lat5p000000,139.86308996389067
lonn55p000000_lat46p000000,144.43335980333114
lonn55p000000_lat47p000000,145.50078579652595
lonn55p000000_lat48p000000,145.55283215983113
lonn55p000000_lat49p000000,144.384442734294
lonn54p000000_latn35p000000,144.25226334667767
lonn54p000000_latn34p000000,145.52976788852226
lonn54p000000_latn33p000000,143.62812118197513
lonn54p000000_latn32p000000,141.55591586580596
lonn54p000000_latn31p000000,141.07207034337821
lonn54p000000_latn30p000000,140.07762853551122
lonn54p000000_latn29p000000,139.9658511539787
lonn54p000000_latn28p000000,140.55663429622186
lonn54p000000_latn27p000000,139.76157238686176
lonn54p000000_latn26p000000,139.69218042246763
lonn54p000000_latn25p000000,140.27416186034435
lonn54p000000_latn24p000000,140.19150611578678
lonn54p000000_latn23p000000,140.9081083836667
lonn54p000000_latn22p000000,141.55389005024597
lonn54p000000_latn21p000000,142.33077637235425
lonn54p000000_latn20p000000,143.1072510019106
lonn54p000000_latn19p000000,143.0417529396004
lonn54p000000_latn18p000000,142.46738851741407
lonn54p000000_latn17p000000,141.9067432414738
lonn54p000000_latn16p000000,141.84973677192315
lonn54p000000_latn15p000000,142.2611482980522
lonn54p000000_latn14p000000,143.63692655620866
lonn54p000000_latn13p000000,143.59022278197367
lonn54p000000_latn12p000000,143.19967488341385
lonn54p000000_latn11p000000,141.2861760093058
lonn54p000000_latn10p000000,141.4455021735301
lonn54p000000_latn9p000000,141.33882276652216
lonn54p000000_latn8p000000,141.0680854280404
lonn54p000000_latn7p000000,140.6821283266645
lonn54p000000_latn6p000000,140.52754588448295
lonn54p000000_latn5p000000,139.76495328300672
lonn54p000000_latn4p000000,139.36509303460932
lonn54p000000_latn3p000000,138.1521862050042
lonn54p000000_latn2p000000,138.82086203728085
lonn54p000000_latn1p000000,139.0037729255627
lonn54p000000_lat0p000000,139.23178914321014
lonn54p000000_lat1p000000,139.65159366076193
lonn54p000000_lat2p000000,138.4570725350626
lonn54p000000_lat3p000000,138.15526036020378
lonn54p000000_lat4p000000,139.13123553232276
lonn54p000000_lat5p000000,139.91558986373187
lonn54p000000_lat46p000000,145.9682786812186
lonn54p000000_lat47p000000,145.72318341235942
lonn54p000000_lat48p000000,144.25881094345814
lonn54p000000_lat49p000000,144.6895543314076
lonn53p000000_latn34p000000,145.59071700719073
lonn53p000000_latn33p000000,143.57265391474746
lonn53p000000_latn32p000000,142.96284327949922
lonn53p000000_latn31p000000,140.91783373295283
lonn53p000000_latn30p000000,140.73334841131003
lonn53p000000_latn29p000000,140.60525209664183
lonn53p000000_latn28p000000,141.24810222012417
lonn53p000000_latn27p000000,140.06881836955338
lonn53p000000_latn26p000000,140.12022672656002
lonn53p000000_latn25p000000,140.57183145488085
lonn53p000000_latn24p000000,140.81259635676344
lonn53p000000_latn23p000000,141.2056748098551
lonn53p000000_latn22p000000,141.85601018389684
lonn53p000000_latn21p000000,142.5067087955244
lonn53p000000_latn20p000000,143.04202430607864
lonn53p000000_latn19p000000,141.8656832565159
lonn53p000000_latn18p000000,142.10925211964718
lonn53p000000_latn17p000000,142.30998116396353
lonn53p000000_latn16p000000,142.11604830085344
lonn53p000000_latn15p000000,141.18771789004447
lonn53p000000_latn14p000000,142.7377435509835
lonn53p000000_latn13p000000,143.2857961605124
lonn53p000000_latn12p000000,142.41987117253302
lonn53p000000_latn11p000000,141.4221382632644
lonn53p000000_latn10p000000,141.24463270211726
lonn53p000000_latn9p000000,141.70584171788056
lonn53p000000_latn8p000000,140.93259953276367
lonn53p000000_latn7p000000,140.85894187626477
lonn53p000000_latn6p000000,140.60552718448787
lonn53p000000_latn5p000000,139.88836703652512
lonn53p000000_latn4p000000,139.8666411988502
lonn53p000000_latn3p000000,139.56937534415732
lonn53p000000_latn2p000000,138.84176852483765
lonn53p000000_latn1p000000,138.7160024968876
lonn53p000000_lat0p000000,138.56203281973055
lonn53p000000_lat1p000000,138.47358969412778
lonn53p000000_lat2p000000,138.45618578065162
lonn53p000000_lat3p000000,138.4383284272147
lonn53p000000_lat4p000000,139.43092052306156
lonn53p000000_lat5p000000,140.11538971033903
lonn53p000000_lat46p000000,144.5205822228047
lonn53p000000_lat47p000000,145.9682786812186
lonn53p000000_lat48p000000,143.54058950823287
lonn52p000000_latn33p000000,144.05610967245573
lonn52p000000_latn32p000000,143.92320304065092
lonn52p000000_latn31p000000,142.05459037042144
lonn52p000000_latn30p000000,140.50366404114433
lonn52p000000_latn29p000000,140.79744445030374
lonn52p000000_latn28p000000,140.7334670249026
lonn52p000000_latn27p000000,139.2583676746961
lonn52p000000_latn26p000000,139.54805819903058
lonn52p000000_latn25p000000,140.43761373923795
lonn52p000000_latn24p000000,140.39504894717567
lonn52p000000_latn23p000000,141.17239107420014
lonn52p000000_latn22p000000,141.6644758694137
lonn52p000000_latn21p000000,142.14179584289909
lonn52p000000_latn20p000000,142.3366917093502
lonn52p000000_latn19p000000,142.47908650048728
lonn52p000000_latn18p000000,141.8955476885175
lonn52p000000_latn17p000000,141.9819839579771
lonn52p000000_latn16p000000,141.76549502238248
lonn52p000000_latn15p000000,140.78681886834352
lonn52p000000_latn14p000000,141.18217088908796
lonn52p000000_latn13p000000,142.15028236495874
lonn52p000000_latn12p000000,142.16189802348674
lonn52p000000_latn11p000000,142.1904428722405
lonn52p000000_latn10p000000,141.93621536642215
lonn52p000000_latn9p000000,141.9153338510237
lonn52p000000_latn8p000000,140.69054932144533
lonn52p000000_latn7p000000,140.4762783648591
lonn52p000000_latn6p000000,139.99300908875094
lonn52p000000_latn5p000000,140.28136856355434
lonn52p000000_latn4p000000,139.9097648832819
lonn52p000000_latn3p000000,140.4588604575279
lonn52p000000_latn2p000000,139.39941972224977
lonn52p000000_latn1p000000,139.4697722562428
lonn52p000000_lat0p000000,138.91557818717112
lonn52p000000_lat1p000000,139.37778959189612
lonn52p000000_lat2p000000,139.6334822638383
lonn52p000000_lat3p000000,139.50258786661774
lonn52p000000_lat4p000000,139.37302756134733
lonn51p000000_latn32p000000,144.01862149467925
lonn51p000000_latn31p000000,141.58033163106592
lonn51p000000_latn30p000000,140.11867114168646
lonn51p000000_latn29p000000,139.5059377830341
lonn51p000000_latn28p000000,138.80960580652265
lonn51p000000_latn27p000000,138.4025988287031
lonn51p000000_latn26p000000,138.5110370855209
lonn51p000000_latn25p000000,139.06095984067022
lonn51p000000_latn24p000000,139.53341305788493
lonn51p000000_latn23p000000,140.7059748081794
lonn51p000000_latn22p000000,140.97123726027797
lonn51p000000_latn21p000000,142.00632902503332
lonn51p000000_latn20p000000,142.20128461894657
lonn51p000000_latn19p000000,141.97066293963118
lonn51p000000_latn18p000000,141.5143572321362
lonn51p000000_latn17p000000,141.01851382347834
lonn51p000000_latn16p000000,140.95825669742968
lonn51p000000_latn15p000000,141.10637129778735
lonn51p000000_latn14p000000,141.67809412777575
lonn51p000000_latn13p000000,141.28709193455953
lonn51p000000_latn12p000000,141.81423639635463
lonn51p000000_latn11p000000,142.38290792939483
lonn51p000000_latn10p000000,141.9867656778152
lonn51p000000_latn9p000000,141.84840686407873
lonn51p000000_latn8p000000,141.35067375517545
lonn51p000000_latn7p000000,140.05025195875325
lonn51p000000_latn6p000000,140.28282044438052
lonn51p000000_latn5p000000,140.35405003746018
lonn51p000000_latn4p000000,140.2308662097395
lonn51p000000_latn3p000000,140.75491371394384
lonn51p000000_latn2p000000,141.15845001808145
lonn51p000000_latn1p000000,141.0372699492458
lonn51p000000_lat0p000000,140.25895735975757
lonn51p000000_lat1p000000,140.5167979075015
lonn51p000000_lat2p000000,140.83868948743068
lonn51p000000_lat3p000000,140.65052010508347
lonn50p000000_latn30p000000,139.95819542728856
lonn50p000000_latn29p000000,140.73847073903713
lonn50p000000_latn28p000000,137.89064460598667
lonn50p000000_latn27p000000,137.47731168232912
lonn50p000000_latn26p000000,137.14600714092924
lonn50p000000_latn25p000000,137.10287934171356
lonn50p000000_latn24p000000,137.60781688914744
lonn50p000000_latn23p000000,138.10683681519996
lonn50p000000_latn22p000000,140.38782536523723
lonn50p000000_latn21p000000,141.49784934752347
lonn50p000000_latn20p000000,142.35640360045983
lonn50p000000_latn19p000000,141.90962327915852
lonn50p000000_latn18p000000,140.95861848821647
lonn50p000000_latn17p000000,140.9453661597658
lonn50p000000_latn16p000000,140.67753487133945
lonn50p000000_latn15p000000,141.49036583137882
lonn50p000000_latn14p000000,141.94028408790473
lonn50p000000_latn13p000000,142.73155039872083
lonn50p000000_latn12p000000,142.1717207159142
lonn50p000000_latn11p000000,142.25296154483792
lonn50p000000_latn10p000000,143.28512063076133
lonn50p000000_latn9p000000,142.94359458040532
lonn50p000000_latn8p000000,142.3949199659764
lonn50p000000_latn7p000000,140.52480453966376
lonn50p000000_latn6p000000,139.42759956728491
lonn50p000000_latn5p000000,140.17811438179152
lonn50p000000_latn4p000000,140.1613623420288
lonn50p000000_latn3p000000,140.76069888159296
lonn50p000000_latn2p000000,141.00477919335984
lonn50p000000_latn1p000000,141.54621045723164
lonn50p000000_lat0p000000,134.77386914341523
lonn50p000000_lat1p000000,140.93291412146803
lonn49p000000_latn29p000000,141.78923070357857
lonn49p000000_latn28p000000,140.39517253209385
lonn49p000000_latn27p000000,139.22759261056467
lonn49p000000_latn26p000000,137.66864799003432
lonn49p000000_latn25p000000,136.75198530563617
lonn49p000000_latn24p000000,137.0132242370639
lonn49p000000_latn23p000000,137.72446879273994
lonn49p000000_latn22p000000,139.45159040607743
lonn49p000000_latn21p000000,140.63856139753227
lonn49p000000_latn20p000000,141.50160792691872
lonn49p000000_latn19p000000,141.09914712390182
lonn49p000000_latn18p000000,140.56248110456008
lonn49p000000_latn17p000000,140.08310107730586
lonn49p000000_latn16p000000,140.1705936258616
lonn49p000000_latn15p000000,141.674167980907
lonn49p000000_latn14p000000,142.53404368620082
lonn49p000000_latn13p000000,143.03123842192937
lonn49p000000_latn12p000000,142.96095309754156
lonn49p000000_latn11p000000,142.88462489558205
lonn49p000000_latn10p000000,142.86791154369737
lonn49p000000_latn9p000000,143.67026366192044
lonn49p000000_latn8p000000,142.67751141497612
lonn49p000000_latn7p000000,141.52678880358843
lonn49p000000_latn6p000000,140.5579913463675
lonn49p000000_latn5p000000,141.08042227906608
lonn49p000000_latn4p000000,140.59407564132803
lonn49p000000_latn3p000000,140.95698859261594
lonn49p000000_latn2p000000,141.61359483818262
lonn49p000000_latn1p000000,142.15782639817024
lonn48p000000_latn26p000000,139.12747459678488
lonn48p000000_latn25p000000,137.91440904723117
lonn48p000000_latn24p000000,136.8633590431012
lonn48p000000_latn23p000000,137.3730192024348
lonn48p000000_latn22p000000,138.42215888039777
lonn48p000000_latn21p000000,139.58461606700524
lonn48p000000_latn20p000000,140.07623129979797
lonn48p000000_latn19p000000,141.25646674222324
lonn48p000000_latn18p000000,140.98176114839347
lonn48p000000_latn17p000000,140.82953925698243
lonn48p000000_latn16p000000,141.0074533078508
lonn48p000000_latn15p000000,140.60655655567896
lonn48p000000_latn14p000000,141.49709137268226
lonn48p000000_latn13p000000,142.31488731273416
lonn48p000000_latn12p000000,142.83707798849167
lonn48p000000_latn11p000000,142.19372787656917
lonn48p000000_latn10p000000,142.7364308277133
lonn48p000000_latn9p000000,143.0895265663098
lonn48p000000_latn8p000000,143.95592624961313
lonn48p000000_latn7p000000,141.90605868029246
lonn48p000000_latn6p000000,140.73565831968705
lonn48p000000_latn5p000000,141.0941195672255
lonn48p000000_latn4p000000,141.35852360057578
lonn48p000000_latn3p000000,141.05259707889212
lonn48p000000_latn2p000000,141.0699718248897
lonn48p000000_latn1p000000,141.39149801556798
lonn47p000000_latn25p000000,139.59237059028524
lonn47p000000_latn24p000000,137.88514060132954
lonn47p000000_latn23p000000,136.68461040900647
lonn47p000000_latn22p000000,138.55200874023242
lonn47p000000_latn21p000000,139.0536281298535
lonn47p000000_latn20p000000,140.15344276416553
lonn47p000000_latn19p000000,141.13709207057104
lonn47p000000_latn18p000000,141.0764244690941
lonn47p000000_latn17p000000,141.29814612487698
lonn47p000000_latn16p000000,141.18412703614857
lonn47p000000_latn15p000000,142.11878098520177
lonn47p000000_latn14p000000,142.98224057410962
lonn47p000000_latn13p000000,142.65249876591858
lonn47p000000_latn12p000000,142.81905012795934
lonn47p000000_latn11p000000,141.91226712435827
lonn47p000000_latn10p000000,141.56498529388367
lonn47p000000_latn9p000000,141.68631305543795
lonn47p000000_latn8p000000,142.82902278170067
lonn47p000000_latn7p000000,140.61457793765118
lonn47p000000_latn6p000000,141.83329773241192
lonn47p000000_latn5p000000,141.53616958803474
lonn47p000000_latn4p000000,141.187716798077
lonn47p000000_latn3p000000,141.33612182925424
lonn47p000000_latn2p000000,142.19291009882005
lonn47p000000_latn1p000000,142.00945395341245
lonn46p000000_latn25p000000,144.44670835923816
lonn46p000000_latn24p000000,138.06534848984955
lonn46p000000_latn23p000000,136.2145745942495
lonn46p000000_latn22p000000,138.45840754923648
lonn46p000000_latn21p000000,139.08790405614138
lonn46p000000_latn20p000000,140.41591945421465
lonn46p000000_latn19p000000,140.86911049462853
lonn46p000000_latn18p000000,141.33125742747401
lonn46p000000_latn17p000000,141.53490918569096
lonn46p000000_latn16p000000,142.62796883323264
lonn46p000000_latn15p000000,143.02459362431938
lonn46p000000_latn14p000000,143.30701165785769
lonn46p000000_latn13p000000,143.38365820775897
lonn46p000000_latn12p000000,143.63314318994077
lonn46p000000_latn11p000000,143.55736940369965
lonn46p000000_latn10p000000,143.2792252748557
lonn46p000000_latn9p000000,142.63781018840518
lonn46p000000_latn8p000000,142.7784428886486
lonn46p000000_latn7p000000,142.0154584755181
lonn46p000000_latn6p000000,140.85184914057345
lonn46p000000_latn5p000000,140.57576504540077
lonn46p000000_latn4p000000,141.36532659905603
lonn46p000000_latn3p000000,141.48177723170667
lonn46p000000_latn2p000000,141.92986128055682
lonn45p000000_latn24p000000,138.55885063056277
lonn45p000000_latn23p000000,137.1322382807404
lonn45p000000_latn22p000000,137.02998074561413
lonn45p000000_latn21p000000,138.2673800308956
lonn45p000000_latn20p000000,138.6856126009763
lonn45p000000_latn19p000000,140.20543784555812
lonn45p000000_latn18p000000,141.49780228574505
lonn45p000000_latn17p000000,141.53327918662725
lonn45p000000_latn16p000000,142.30023819273677
lonn45p000000_latn15p000000,143.1039540135946
lonn45p000000_latn14p000000,142.7045100651177
lonn45p000000_latn13p000000,143.51526193201366
lonn45p000000_latn12p000000,143.95947788543373
lonn45p000000_latn11p000000,143.748718571455
lonn45p000000_latn10p000000,143.07430643461203
lonn45p000000_latn9p000000,142.59208240970722
lonn45p000000_latn8p000000,142.8442042312121
lonn45p000000_latn7p000000,142.37308506535538
lonn45p000000_latn6p000000,142.23910245430648
lonn45p000000_latn5p000000,142.15089563873497
lonn45p000000_latn4p000000,143.15616788953596
lonn45p000000_latn3p000000,142.39240003643513
lonn45p000000_latn2p000000,142.67051311459466
lonn44p000000_latn24p000000,140.29660574720467
lonn44p000000_latn23p000000,137.8283925111996
lonn44p000000_latn22p000000,137.12509511773186
lonn44p000000_latn21p000000,136.79019379693233
lonn44p000000_latn20p000000,137.3543559619663
lonn44p000000_latn19p000000,138.6751164233705
lonn44p000000_latn18p000000,141.19847051114579
lonn44p000000_latn17p000000,142.20064431522601
lonn44p000000_latn16p000000,142.11464360478755
lonn44p000000_latn15p000000,142.71868171708226
lonn44p000000_latn14p000000,143.12233328694515
lonn44p000000_latn13p000000,143.51720768875475
lonn44p000000_latn12p000000,144.10294962208138
lonn44p000000_latn11p000000,143.45849462970926
lonn44p000000_latn10p000000,143.30349889175423
lonn44p000000_latn9p000000,143.01297108413954
lonn44p000000_latn8p000000,143.33143321478312
lonn44p000000_latn7p000000,142.82485934179886
lonn44p000000_latn6p000000,142.74812546535125
lonn44p000000_latn5p000000,143.2035443188201
lonn44p000000_latn4p000000,143.25445135489014
lonn44p000000_latn3p000000,143.26690433372409
lonn43p000000_latn24p000000,144.3256557126802
lonn43p000000_latn23p000000,137.9983195637689
lonn43p000000_latn22p000000,137.10678316620346
lonn43p000000_latn21p000000,137.03701647655706
lonn43p000000_latn20p000000,137.56977590161117
lonn43p000000_latn19p000000,138.3787988674743
lonn43p000000_latn18p000000,141.24429446163305
lonn43p000000_latn17p000000,141.946820013842
lonn43p000000_latn16p000000,141.79322282916235
lonn43p000000_latn15p000000,141.19187482507434
lonn43p000000_latn14p000000,141.0837243390999
lonn43p000000_latn13p000000,141.9018809098954
lonn43p000000_latn12p000000,143.56996195900086
lonn43p000000_latn11p000000,143.70386913701014
lonn43p000000_latn10p000000,144.13620386772374
lonn43p000000_latn9p000000,143.73358360642047
lonn43p000000_latn8p000000,143.53445891847474
lonn43p000000_latn7p000000,143.93720727008363
lonn43p000000_latn6p000000,142.5868372265869
lonn43p000000_latn5p000000,143.2523796836766
lonn43p000000_latn4p000000,144.09834627990938
lonn43p000000_latn3p000000,144.28571228458728
lonn42p000000_latn24p000000,141.15155525125851
lonn42p000000_latn23p000000,139.4244099294942
lonn42p000000_latn22p000000,138.53427233336197
lonn42p000000_latn21p000000,137.74121338593204
lonn42p000000_latn20p000000,138.18358424304375
lonn42p000000_latn19p000000,139.07619697745508
lonn42p000000_latn18p000000,139.843482826157
lonn42p000000_latn17p000000,140.3159641456589
lonn42p000000_latn16p000000,141.5983139041805
lonn42p000000_latn15p000000,140.69026011128787
lonn42p000000_latn14p000000,139.98180298445055
lonn42p000000_latn13p000000,139.82452281800843
lonn42p000000_latn12p000000,142.87895985005414
lonn42p000000_latn11p000000,143.98916620044653
lonn42p000000_latn10p000000,144.1811965307142
lonn42p000000_latn9p000000,143.9501801773028
lonn42p000000_latn8p000000,144.01587539955028
lonn42p000000_latn7p000000,144.19537189873347
lonn42p000000_latn6p000000,144.0617616591802
lonn42p000000_latn5p000000,143.69792463989546
lonn42p000000_latn4p000000,143.68410114354967
lonn42p000000_latn3p000000,144.47411069776726
lonn41p000000_latn23p000000,140.74625008608518
lonn41p000000_latn22p000000,141.16474574583313
lonn41p000000_latn21p000000,139.0978429409883
lonn41p000000_latn20p000000,139.09033766578165
lonn41p000000_latn19p000000,139.3367350805796
lonn41p000000_latn18p000000,139.5420517876842
lonn41p000000_latn17p000000,138.7777559788425
lonn41p000000_latn16p000000,138.57853333555255
lonn41p000000_latn15p000000,138.11898588294417
lonn41p000000_latn14p000000,138.98988718731223
lonn41p000000_latn13p000000,141.0958419892409
lonn41p000000_latn12p000000,143.03425877005176
lonn41p000000_latn11p000000,143.815025745858
lonn41p000000_latn10p000000,144.4354578831632
lonn41p000000_latn9p000000,143.99703958851393
lonn41p000000_latn8p000000,144.23204971044748
lonn41p000000_latn7p000000,144.38770301613846
lonn41p000000_latn6p000000,145.0136216082808
lonn41p000000_latn5p000000,144.39251027269552
lonn41p000000_latn4p000000,143.53151151616467
lonn41p000000_latn3p000000,143.91427939028392
lonn40p000000_latn20p000000,143.3545511769201
lonn40p000000_latn19p000000,142.79818709465772
lonn40p000000_latn18p000000,141.92152843758583
lonn40p000000_latn17p000000,140.5151219696395
lonn40p000000_latn16p000000,139.70540752331388
lonn40p000000_latn15p000000,138.48532923616122
lonn40p000000_latn14p000000,139.18968699568072
lonn40p000000_latn13p000000,140.64072938169352
lonn40p000000_latn12p000000,142.59270185637885
lonn40p000000_latn11p000000,144.50476446902644
lonn40p000000_latn10p000000,144.07100369245288
lonn40p000000_latn9p000000,144.6216894040914
lonn40p000000_latn8p000000,144.8810880779975
lonn40p000000_latn7p000000,144.73288536311838
lonn40p000000_latn6p000000,144.98735807865546
lonn40p000000_latn5p000000,144.70558323837997
lonn40p000000_latn4p000000,143.69168213255952
lonn40p000000_latn3p000000,144.19448005282527
lonn39p000000_latn17p000000,142.9675457967848
lonn39p000000_latn16p000000,143.05271891392752
lonn39p000000_latn15p000000,142.93476990760155
lonn39p000000_latn14p000000,142.80558407765284
lonn39p000000_latn13p000000,142.07636781843505
lonn39p000000_latn12p000000,142.01858799404891
lonn39p000000_latn11p000000,143.7570977279856
lonn39p000000_latn10p000000,144.43867114633974
lonn39p000000_latn9p000000,144.25385383023914
lonn39p000000_latn8p000000,145.26743191265413
lonn39p000000_latn7p000000,145.60575325133027
lonn39p000000_latn6p000000,145.51297633035006
lonn39p000000_latn5p000000,145.66325633026767
lonn39p000000_latn4p000000,144.17086851558864
lonn38p000000_latn13p000000,143.7054540906229
lonn38p000000_latn12p000000,142.73598903864703
lonn38p000000_latn11p000000,142.58013024103232
lonn38p000000_latn10p000000,142.3949073518685
lonn38p000000_latn9p000000,143.53930937308328
lonn38p000000_latn8p000000,144.89419571602605
lonn38p000000_latn7p000000,145.32111351170062
lonn38p000000_latn6p000000,144.66406969170131
lonn38p000000_latn5p000000,145.28598743221923
lonn37p000000_latn11p000000,142.45090507095586
lonn37p000000_latn10p000000,141.05306909830094
lonn37p000000_latn9p000000,140.16861043438544
lonn37p000000_latn8p000000,142.79191154693663
lonn37p000000_latn7p000000,143.44510837359647
lonn37p000000_latn6p000000,144.26404909085394
lonn37p000000_latn5p000000,144.6249974279965
lonn36p000000_latn10p000000,140.7551010867879
lonn36p000000_latn9p000000,139.96098072242745
lonn36p000000_latn8p000000,139.72100655842493
lonn36p000000_latn7p000000,140.92524145032286
lonn36p000000_latn6p000000,142.61993527501906
lonn35p000000_latn9p000000,140.447939184748
lonn35p000000_latn8p000000,139.96429576543414
lonn35p000000_latn7p000000,141.1482061118747
lonn29p000000_lat38p000000,135.2842782602394
lonn28p000000_lat38p000000,135.2842782602394
lonn26p000000_lat36p000000,135.2842782602394
lonn26p000000_lat37p000000,134.7867849061825
lonn23p000000_lat63p000000,146.6896647602314
lonn23p000000_lat64p000000,145.7472231524918
lonn23p000000_lat65p000000,149.0391787278054
lonn22p000000_lat63p000000,145.37316852152406
lonn22p000000_lat64p000000,147.63357011334514
lonn21p000000_lat63p000000,145.97116407255925
lonn21p000000_lat64p000000,148.99175381306742
lonn19p000000_lat27p000000,136.30824711119556
lonn19p000000_lat28p000000,136.4618406489671
lonn19p000000_lat65p000000,147.50367113447427
lonn18p000000_lat14p000000,137.87732880919353
lonn18p000000_lat15p000000,138.05354476252876
lonn18p000000_lat27p000000,136.4468364670171
lonn18p000000_lat28p000000,135.22778129401095
lonn18p000000_lat32p000000,135.78843788064447
lonn18p000000_lat63p000000,147.30335695594445
lonn18p000000_lat64p000000,150.257482382537
lonn18p000000_lat65p000000,147.73845557256203
lonn18p000000_lat66p000000,145.89358976518332
lonn17p000000_lat11p000000,137.17866527731223
lonn17p000000_lat12p000000,134.33138407993613
lonn17p000000_lat13p000000,133.6802245105659
lonn17p000000_lat14p000000,137.43925750514373
lonn17p000000_lat15p000000,138.12368042978542
lonn17p000000_lat16p000000,137.72152070440555
lonn17p000000_lat17p000000,136.9768956787021
lonn17p000000_lat18p000000,131.62840591275383
lonn17p000000_lat19p000000,132.06930187950056
lonn17p000000_lat20p000000,130.50927839568544
