grid_id,observed_fdis,null_mean_fdis,null_sd_fdis,n_valid_perms,ses_fdis,p_value_fdis_higher
lonn66p000000_lat7p000000,0.11840788304398184,0.12678875227100528,0.002301273667692547,99,-3.641839449467483,1
lonn66p000000_lat8p000000,0.10931535242939504,0.1258469121237224,0.002949703509604196,99,-5.6044818201221975,1
lonn66p000000_lat9p000000,0.10900903877796987,0.12658311131872674,0.002841944681663905,99,-6.183819359378797,1
lonn66p000000_lat10p000000,0.11178492336565961,0.1265803153281418,0.002504459276156117,99,-5.90761930263461,1
lonn66p000000_lat17p000000,0.10378008494835664,0.12241354818059717,0.008072569671529809,99,-2.308244337358486,0.98
lonn66p000000_lat18p000000,0.10378008494835664,0.12252222755221734,0.007004396155153631,99,-2.6757685014818553,1
lonn66p000000_lat43p000000,0.10968173597962949,0.11369658303523418,0.003267248642010179,99,-1.2288158923633525,0.91
lonn66p000000_lat44p000000,0.10880428012709434,0.11276160274746387,0.0030055946113769823,99,-1.3166521544156369,0.89
lonn66p000000_lat45p000000,0.10833954854338218,0.11311871803060354,0.003501898869623832,99,-1.3647365801099591,0.91
lonn66p000000_lat46p000000,0.10868538891849937,0.1138626646402973,0.0029112918250484092,99,-1.7783430974707757,0.95
lonn66p000000_lat47p000000,0.10843968717135183,0.11372558711464868,0.0029861130526312556,99,-1.7701606905468996,0.96
lonn66p000000_lat48p000000,0.10802406642446355,0.11310070352027776,0.003308676880753619,99,-1.5343405472274176,0.93
lonn66p000000_lat49p000000,0.10448271758215824,0.11377406647879738,0.004030897842073816,99,-2.305032094750119,0.99
lonn66p000000_lat50p000000,0.1078905921783838,0.11293043569978006,0.0034597215036936356,99,-1.4567194255421052,0.94
lonn66p000000_lat51p000000,0.11005496057217475,0.11228416522253384,0.004844610046665833,99,-0.4601411937981027,0.71
lonn66p000000_lat52p000000,0.10838267178119519,0.11245991166140952,0.0048393921435832985,99,-0.8425107449952094,0.83
lonn66p000000_lat53p000000,0.1074900618241686,0.11306834087276799,0.005817111049003672,99,-0.9589431938994533,0.86
lonn66p000000_lat54p000000,0.10532260075721803,0.1113109962549341,0.006232580559494531,99,-0.9608211944558861,0.84
lonn66p000000_lat55p000000,0.10640608184568981,0.11093683394451874,0.007899169767621866,99,-0.5735732022623643,0.74
lonn66p000000_lat56p000000,0.10271443263604166,0.11064458993793516,0.006897020155229397,99,-1.1497947118337433,0.87
lonn66p000000_lat57p000000,0.09954286683386027,0.11018246323852611,0.008124424675704253,99,-1.309581518613017,0.91
lonn66p000000_lat58p000000,0.09746868754645047,0.11040044216832191,0.008835842621995939,99,-1.4635564682511601,0.93
lonn66p000000_lat59p000000,0.09578060895632115,0.1071581901511175,0.008845155530144271,99,-1.286306516151307,0.9
lonn66p000000_lat60p000000,0.09266188139015123,0.10709968717710941,0.011401629990579025,99,-1.2662931351822408,0.9
lonn65p000000_latn55p000000,0.1260004216168134,0.12172784653811973,0.011033661542362716,99,0.38723093528739516,0.36
lonn65p000000_latn44p000000,0.11523515990980338,0.12473450653192213,0.0060831689375047664,99,-1.5615786310901394,0.92
lonn65p000000_latn43p000000,0.11396094504496089,0.12456731562435745,0.006212890181901112,99,-1.7071556504079506,0.95
lonn65p000000_latn42p000000,0.11361995083161722,0.1252623086346623,0.0050498708655435254,99,-2.305476340490938,0.99
lonn65p000000_latn41p000000,0.11795348570992141,0.12481446613902535,0.004790539179937416,99,-1.4321937826617606,0.9
lonn65p000000_latn40p000000,0.1167936554465029,0.12536253825738852,0.004855980619878971,99,-1.7646039969367073,0.97
lonn65p000000_latn39p000000,0.11237245747433731,0.12646151422102148,0.00444180628390356,99,-3.1719205760370035,1
lonn65p000000_latn38p000000,0.10959115796030139,0.1256770996201327,0.003918414088612874,99,-4.105217390519789,1
lonn65p000000_latn37p000000,0.10951925594200088,0.12549736931092292,0.004367575414473066,99,-3.6583485922130907,1
lonn65p000000_latn36p000000,0.10748398829227947,0.12491872773752655,0.005285604947177391,99,-3.29853245172202,1
lonn65p000000_latn35p000000,0.10870349769543416,0.12608004577360546,0.003951682070999739,99,-4.397253565941652,1
lonn65p000000_latn34p000000,0.10741030736814783,0.12634122350215268,0.003536977445162367,99,-5.352286359613983,1
lonn65p000000_latn33p000000,0.11126796816967717,0.1262054338562109,0.0034121732484051225,99,-4.377698492746708,1
lonn65p000000_latn32p000000,0.1126196689930678,0.12617827606609752,0.0026123559001439635,99,-5.190183723543383,1
lonn65p000000_latn31p000000,0.1134103176679382,0.12592346328811738,0.0029234270277930666,99,-4.280300312344554,1
lonn65p000000_latn30p000000,0.11138166637283872,0.12680191863401008,0.0033211038967562462,99,-4.643110465840127,1
lonn65p000000_latn29p000000,0.11022991422852137,0.12616972868894558,0.004017115349900879,99,-3.9679752937185433,1
lonn65p000000_latn28p000000,0.1119161220838843,0.1263495933940465,0.0034253070114088143,99,-4.213774491480044,1
lonn65p000000_latn27p000000,0.1132793165473767,0.12617406038382128,0.002771476178708527,99,-4.652662698494984,1
lonn65p000000_latn26p000000,0.11412427399487883,0.12615207966263414,0.002761187443664341,99,-4.356026496989044,1
lonn65p000000_latn25p000000,0.11598239252776664,0.126944258791577,0.0025775808665581333,99,-4.2527729802897865,1
lonn65p000000_latn24p000000,0.11696489270079939,0.1266497895677697,0.002479649085952542,99,-3.9057530042602457,1
lonn65p000000_latn23p000000,0.1172566310700669,0.12676016791932554,0.0026684315821628394,99,-3.5614691839150536,1
lonn65p000000_latn22p000000,0.11693434992934638,0.12639365929076704,0.002569261028539898,99,-3.681723754941454,1
lonn65p000000_latn21p000000,0.11665498714745381,0.12652775366308397,0.0027224262492707126,99,-3.6264587583501613,1
lonn65p000000_latn20p000000,0.11711031784456813,0.12636850993746104,0.0023458965276683037,99,-3.9465475069759637,1
lonn65p000000_latn19p000000,0.12001643019570514,0.1263684604074996,0.002361581047482244,99,-2.6897362758591603,1
lonn65p000000_latn18p000000,0.12345493637344569,0.12699490915023048,0.0018120675166875086,99,-1.9535545691232985,0.95
lonn65p000000_latn17p000000,0.12038619405350746,0.12638028712896138,0.0021284208474619272,99,-2.816216108107414,1
lonn65p000000_latn16p000000,0.11797841642973256,0.12665233603677478,0.0019918505236180386,99,-4.354704082556726,1
lonn65p000000_latn15p000000,0.11570890007961937,0.1266056291831502,0.002325224570788687,99,-4.686312556827482,1
lonn65p000000_latn14p000000,0.11823552696286609,0.1267106344218547,0.0026324734240453966,99,-3.2194465408751145,1
lonn65p000000_latn13p000000,0.12078942758418534,0.12626693665550004,0.0024811019381718222,99,-2.2076920690129924,0.99
lonn65p000000_latn12p000000,0.12291384876936233,0.12639131627253447,0.002535328934814823,99,-1.371604076859609,0.89
lonn65p000000_latn11p000000,0.12272642749256038,0.12658501080801696,0.002200468958423055,99,-1.7535277199373869,0.97
lonn65p000000_latn10p000000,0.12440496936101335,0.12614294125266776,0.002371870203115593,99,-0.7327432544038364,0.75
lonn65p000000_latn9p000000,0.12562535515516696,0.12655586832685492,0.0018426145403008956,99,-0.5049961081583629,0.67
lonn65p000000_latn8p000000,0.12488106794988905,0.12656573432303453,0.002328412160045818,99,-0.7235258439435068,0.78
lonn65p000000_latn7p000000,0.12352775847835905,0.12659161730258495,0.002122185199979022,99,-1.443728296783987,0.92
lonn65p000000_latn6p000000,0.12296134859458747,0.12634066092727658,0.002361147241558242,99,-1.4312162635223573,0.92
lonn65p000000_latn5p000000,0.12275462289766863,0.12655822484780738,0.002071527515187277,99,-1.8361339264155916,0.96
lonn65p000000_latn4p000000,0.12377304958945168,0.12649195857403986,0.0022765417659823843,99,-1.194315441612337,0.88
lonn65p000000_latn3p000000,0.12344799545081897,0.12645611475577553,0.0022888593995306775,99,-1.3142438131295298,0.88
lonn65p000000_latn2p000000,0.12155239311098637,0.12638278234393696,0.002892211284546566,99,-1.6701370535271565,0.93
lonn65p000000_latn1p000000,0.12306061036373965,0.1264302334855893,0.0026708315409617995,99,-1.261638208988726,0.89
lonn65p000000_lat0p000000,0.12341721212226511,0.12679769037568608,0.0023149058776807765,99,-1.460309158145019,0.9
lonn65p000000_lat1p000000,0.12331660705284732,0.12682310227103422,0.002413015295522364,99,-1.4531591344214083,0.95
lonn65p000000_lat2p000000,0.12208717130748595,0.1263644788015334,0.0022044566374959692,99,-1.9403001271578746,0.99
lonn65p000000_lat3p000000,0.12177893809394401,0.12700082164514284,0.0021724980826717476,99,-2.40363091357804,1
lonn65p000000_lat4p000000,0.12044359311049826,0.1264152958196174,0.0019250420710422392,99,-3.1021154285142463,1
lonn65p000000_lat5p000000,0.12006799746598495,0.1263717155184832,0.00205529070216779,99,-3.0670688316010386,1
lonn65p000000_lat6p000000,0.12027581136934122,0.1267496089395312,0.0021410670448615025,99,-3.0236314111353453,1
lonn65p000000_lat7p000000,0.11905862043932243,0.12645487328313076,0.002186967367636768,99,-3.381967629357318,1
lonn65p000000_lat8p000000,0.1123096691176999,0.12665213262789143,0.0026846813482722274,99,-5.342333651411503,1
lonn65p000000_lat9p000000,0.1118356916742939,0.12620128288381816,0.00251388062666136,99,-5.714508102400607,1
lonn65p000000_lat10p000000,0.11352199424208877,0.12641647340488266,0.0024634883913991113,99,-5.234235812846925,1
lonn65p000000_lat11p000000,0.1177413622100772,0.12527693144881694,0.0060273009930960336,99,-1.2502394102055552,0.91
lonn65p000000_lat17p000000,0.07038434176843782,0.1173156097886445,0.010092271594057005,99,-4.650218494698747,1
lonn65p000000_lat18p000000,0.09205791194541312,0.12079684941446692,0.009767810607265226,99,-2.942208712326792,1
lonn65p000000_lat43p000000,0.10980826258662908,0.11354570605341333,0.0035726845292953125,99,-1.0461162848658871,0.85
lonn65p000000_lat44p000000,0.10861944999938407,0.11349970832468757,0.0033678802128294296,99,-1.4490593539262173,0.9
lonn65p000000_lat45p000000,0.1094355337111302,0.11270837101696152,0.0029858104118223837,99,-1.0961303145278234,0.86
lonn65p000000_lat46p000000,0.10913852138029875,0.11310564926141223,0.0038755336480797904,99,-1.0236339666613568,0.82
lonn65p000000_lat47p000000,0.10910478925409992,0.11290481340461649,0.0033980069844746744,99,-1.1183096938525119,0.91
lonn65p000000_lat48p000000,0.10796679546556434,0.11321723022141947,0.003536426334046537,99,-1.484672451764984,0.92
lonn65p000000_lat49p000000,0.10584492947971122,0.11323811428360774,0.003435038071655126,99,-2.1522861318198467,0.99
lonn65p000000_lat50p000000,0.10603964110288236,0.11315152609227164,0.0038476362569264304,99,-1.8483776829440721,0.97
lonn65p000000_lat51p000000,0.10947690926557109,0.11298913059300386,0.004874999268922926,99,-0.7204557649520952,0.78
lonn65p000000_lat52p000000,0.10960108733927336,0.11300584628235351,0.005696252979584414,99,-0.5977190541366287,0.73
lonn65p000000_lat53p000000,0.1074900618241686,0.11184138746458831,0.007135091044221839,99,-0.6098486499262696,0.79
lonn65p000000_lat54p000000,0.10532260075721803,0.11134645003029665,0.0063666832024150515,99,-0.946151878704067,0.8
lonn65p000000_lat55p000000,0.10640608184568981,0.11057931676066612,0.007012730191971666,99,-0.5950941788340766,0.71
lonn65p000000_lat56p000000,0.10196826618047439,0.1118014106143882,0.007534101251489113,99,-1.3051516173837312,0.89
lonn65p000000_lat57p000000,0.09825133531046618,0.11177343064456843,0.007520531744865188,99,-1.7980238356595957,0.94
lonn65p000000_lat58p000000,0.09714024869391036,0.11127228811424097,0.009215546755582586,99,-1.53349983404617,0.95
lonn65p000000_lat59p000000,0.09578060895632115,0.10974445352599935,0.00979026616943904,99,-1.426298767368272,0.92
lonn65p000000_lat60p000000,0.09266188139015123,0.10785189402973894,0.009929119807003844,99,-1.5298448336652066,0.92
lonn64p000000_latn55p000000,0.1260004216168134,0.11912580776054618,0.009596652872761246,99,0.7163553738387114,0.27
lonn64p000000_latn43p000000,0.11101873642407631,0.12444991594582566,0.005617822818793763,99,-2.390815793765679,0.99
lonn64p000000_latn42p000000,0.11320206180325523,0.12550738944940262,0.004246720171156436,99,-2.8976073652614818,1
lonn64p000000_latn41p000000,0.11651307896768921,0.1258826058202564,0.004550919851701449,99,-2.0588204490272903,0.99
lonn64p000000_latn40p000000,0.11433155607556338,0.12547275081378062,0.0046398983378618626,99,-2.401172165196895,1
lonn64p000000_latn39p000000,0.1108773489885646,0.12630897994724927,0.003964297240106675,99,-3.8926523477007016,1
lonn64p000000_latn38p000000,0.10954050337400842,0.1257711747635401,0.004481154338341286,99,-3.621984462945216,1
lonn64p000000_latn37p000000,0.10981269277156824,0.12593294229354768,0.0038689132847828365,99,-4.166609157507719,1
lonn64p000000_latn36p000000,0.11038484216978618,0.12591933075538153,0.004912671648033325,99,-3.1621263741113705,1
lonn64p000000_latn35p000000,0.11054543909227665,0.12633100418122695,0.00365277104001436,99,-4.321531493769244,1
lonn64p000000_latn34p000000,0.10883053545169134,0.12551842860761625,0.003757729396659741,99,-4.44095127519263,1
lonn64p000000_latn33p000000,0.10826946779431629,0.12630542957896498,0.0036662483180262832,99,-4.919459954736049,1
lonn64p000000_latn32p000000,0.110011822579472,0.12648319396166455,0.0032904966673568533,99,-5.005740180683258,1
lonn64p000000_latn31p000000,0.11006517477858362,0.1258388331205333,0.0027809727943300918,99,-5.671993042905473,1
lonn64p000000_latn30p000000,0.10995447656317216,0.1262640320646619,0.0037799724635605566,99,-4.314728654432292,1
lonn64p000000_latn29p000000,0.10953516452521882,0.1260324414728924,0.004005496412714539,99,-4.118659773432005,1
lonn64p000000_latn28p000000,0.11049614780438358,0.12629986180799424,0.0032858145945270983,99,-4.809679167514067,1
lonn64p000000_latn27p000000,0.11036015720918632,0.12618960209024416,0.003795820612370957,99,-4.170229970686207,1
lonn64p000000_latn26p000000,0.10979317892952753,0.12658059713739683,0.0036295954363429967,99,-4.625148588125702,1
lonn64p000000_latn25p000000,0.11147081632749423,0.12673740482700283,0.0031693144262870516,99,-4.817000286523755,1
lonn64p000000_latn24p000000,0.11280021556075641,0.12595760043474546,0.003271167071992038,99,-4.022229554290733,1
lonn64p000000_latn23p000000,0.11459427759877365,0.12645166586478884,0.002632293325958873,99,-4.504584709113248,1
lonn64p000000_latn22p000000,0.11541569680827664,0.12577616710597253,0.002743427302275626,99,-3.776469778915614,1
lonn64p000000_latn21p000000,0.11489844835098251,0.1263621037552021,0.002675181724294363,99,-4.285187544499758,1
lonn64p000000_latn20p000000,0.11434651740152992,0.1263430532153939,0.002407575853847715,99,-4.982827766232782,1
lonn64p000000_latn19p000000,0.1166548462134667,0.12687384808825783,0.0020838983657945746,99,-4.903790915395581,1
lonn64p000000_latn18p000000,0.11806368550115391,0.1264855671591963,0.0018482204394587914,99,-4.556751715454748,1
lonn64p000000_latn17p000000,0.11548954219401909,0.12648384695151063,0.0023616605713702304,99,-4.655328073294066,1
lonn64p000000_latn16p000000,0.11336603843236086,0.12630872258274553,0.0027699289307776868,99,-4.672569034740858,1
lonn64p000000_latn15p000000,0.11534992072414722,0.12678809148078496,0.0024769738464736984,99,-4.617800374808758,1
lonn64p000000_latn14p000000,0.11849434488461741,0.12646509257651323,0.0026179872142280225,99,-3.044609098385604,0.99
lonn64p000000_latn13p000000,0.12042766639581957,0.12660902725635634,0.0023938471989412603,99,-2.5821868928270058,1
lonn64p000000_latn12p000000,0.12116620464420699,0.1261855750910361,0.002424533963435942,99,-2.0702413422643366,0.99
lonn64p000000_latn11p000000,0.12209704378795873,0.12642287129233717,0.0022334090356017078,99,-1.9368720352709665,0.99
lonn64p000000_latn10p000000,0.12394000903689578,0.12682712098514384,0.002119289095268144,99,-1.362302082662662,0.92
lonn64p000000_latn9p000000,0.1246409052414608,0.12632949656945694,0.001853040195020501,99,-0.9112545602268772,0.82
lonn64p000000_latn8p000000,0.12488991128821442,0.12669622005689826,0.0019306333808142416,99,-0.9356042357052986,0.83
lonn64p000000_latn7p000000,0.1240964566983932,0.12646482129035108,0.0021315708036635105,99,-1.1110888683066016,0.87
lonn64p000000_latn6p000000,0.1227203160023172,0.1267561204226172,0.0021900252160991273,99,-1.8428118501249806,0.97
lonn64p000000_latn5p000000,0.12234956763890238,0.1264015805032824,0.0021190104409554763,99,-1.9122193954612792,0.99
lonn64p000000_latn4p000000,0.12364359180486839,0.12634247782798855,0.002086394518570896,99,-1.29356456753385,0.85
lonn64p000000_latn3p000000,0.1220805283754023,0.12702700540519954,0.0024186337461943514,99,-2.045153400170809,0.97
lonn64p000000_latn2p000000,0.12263590541603527,0.12704876665885578,0.002401891413253234,99,-1.83724427277232,0.97
lonn64p000000_latn1p000000,0.12244277261156161,0.12670046106988297,0.002677565585416519,99,-1.5901341433095249,0.94
lonn64p000000_lat0p000000,0.12305386725410504,0.12664233430531568,0.002667769150224488,99,-1.3451190298488465,0.92
lonn64p000000_lat1p000000,0.12179893236281157,0.1264396417626674,0.00297201836507166,99,-1.5614672689762896,0.94
lonn64p000000_lat2p000000,0.12092312738330217,0.12675515472230076,0.0025834542666757143,99,-2.2574532919845347,0.99
lonn64p000000_lat3p000000,0.12068687025187146,0.12663793504107365,0.0021516342109225827,99,-2.7658348054665316,1
lonn64p000000_lat4p000000,0.11937925998445303,0.12678187061948898,0.0020650277394879805,99,-3.584751184442397,1
lonn64p000000_lat5p000000,0.1204988024990919,0.1264323082327528,0.0024752520209465586,99,-2.3971319620989098,0.99
lonn64p000000_lat6p000000,0.12071881963465698,0.12645475504280695,0.002147403419116232,99,-2.6711028571010678,0.99
lonn64p000000_lat7p000000,0.11953102472741664,0.1265833183016097,0.0020392065860056984,99,-3.458351705310431,1
lonn64p000000_lat8p000000,0.11537269417699485,0.12669954355787844,0.0023609321972188407,99,-4.79761739630919,1
lonn64p000000_lat9p000000,0.11422099216697319,0.12631180474560907,0.0022295771831275426,99,-5.422917255403322,1
lonn64p000000_lat10p000000,0.11422066608959773,0.12684739281302337,0.0022719112970665343,99,-5.557755155198677,1
lonn64p000000_lat11p000000,0.11694518220975043,0.12443159139410993,0.005817212590543976,99,-1.2869409649096963,0.9
lonn64p000000_lat44p000000,0.108423893161043,0.11305064244371439,0.0032968973600873887,99,-1.4033646720954478,0.94
lonn64p000000_lat45p000000,0.10916024105026194,0.11344986243957574,0.00358879525567216,99,-1.1952817265164313,0.87
lonn64p000000_lat46p000000,0.10856994932322536,0.11348835697943549,0.0036941098416639192,99,-1.331418898468583,0.92
lonn64p000000_lat47p000000,0.1071328131948346,0.11382851234994827,0.0033418318591967827,99,-2.0036014489140093,0.98
lonn64p000000_lat49p000000,0.10641780053483725,0.11222663149750638,0.004210068751951482,99,-1.3797472927197623,0.9
lonn64p000000_lat50p000000,0.1052235275697105,0.11323980520132464,0.003723282623261675,99,-2.1530134676136155,0.97
lonn64p000000_lat51p000000,0.10947690926557109,0.11242057154850588,0.005751701631472641,99,-0.5117898096151945,0.71
lonn64p000000_lat52p000000,0.11068285288201776,0.11201172572431645,0.005459894870911998,99,-0.2433879907428904,0.59
lonn64p000000_lat53p000000,0.1095348271244167,0.11206263779160296,0.005328991696555825,99,-0.47435064851386477,0.68
lonn64p000000_lat54p000000,0.10454627186822973,0.11109998857946604,0.007412078622602291,99,-0.8841941707487415,0.79
lonn64p000000_lat55p000000,0.10220237152698958,0.11240039801100202,0.007308835796901729,99,-1.3953010804176857,0.92
lonn64p000000_lat56p000000,0.10146439159148984,0.11021365906637501,0.0063170220733158615,99,-1.3850303787671578,0.9
lonn64p000000_lat57p000000,0.096668974824563,0.11055247667527929,0.008314296667217384,99,-1.669834792575761,0.94
lonn64p000000_lat58p000000,0.09675616974244536,0.11038059371731547,0.008088141024399158,99,-1.6844938699473562,0.95
lonn64p000000_lat59p000000,0.09578060895632115,0.10755745151484629,0.009070914591206585,99,-1.2983081739014168,0.93
lonn63p000000_latn42p000000,0.11388658772172625,0.1264637244585115,0.004972849154950773,99,-2.529161119690099,1
lonn63p000000_latn41p000000,0.11637297319019829,0.12555292975061616,0.004962370318056619,99,-1.8499136444965991,0.98
lonn63p000000_latn40p000000,0.11514378376458072,0.12513903910997226,0.004495968398333283,99,-2.223159608750124,1
lonn63p000000_latn39p000000,0.11006233621397171,0.12597297845126246,0.003945416166037589,99,-4.032690486304243,1
lonn63p000000_latn38p000000,0.10856148658294258,0.1259667837312379,0.003926118644959567,99,-4.4332071244562625,1
lonn63p000000_latn37p000000,0.10649650021953169,0.12625798895781223,0.004267237284410285,99,-4.63097958261571,1
lonn63p000000_latn36p000000,0.10706062964603238,0.12569192310033278,0.0044150003598821454,99,-4.219998173408471,1
lonn63p000000_latn35p000000,0.10876384570196379,0.12591350306575919,0.003950697067805917,99,-4.340919354092551,1
lonn63p000000_latn34p000000,0.11048548544716834,0.1258540339753653,0.004288748347236877,99,-3.583457755943757,1
lonn63p000000_latn33p000000,0.1118615155048991,0.12594646010544744,0.0037476771340264983,99,-3.758313242265748,1
lonn63p000000_latn32p000000,0.10995707978146227,0.12596512360926862,0.003679064852465145,99,-4.3511175991040805,1
lonn63p000000_latn31p000000,0.10978174556188129,0.12574550416584296,0.003461428371678704,99,-4.611899161218134,1
lonn63p000000_latn30p000000,0.11004262481159253,0.12709781158906733,0.0032376286233439886,99,-5.2678020741796265,1
lonn63p000000_latn29p000000,0.11092029757383101,0.1257989164765401,0.0034492339814563297,99,-4.313600927828926,1
lonn63p000000_latn28p000000,0.1104559855774437,0.12618772973208614,0.0038018175828721853,99,-4.137953442457771,1
lonn63p000000_latn27p000000,0.1111035619196004,0.1268005739216469,0.003272338198380323,99,-4.796879494245397,1
lonn63p000000_latn26p000000,0.11165441382786913,0.12736026929971947,0.003079479422184226,99,-5.1001657483752325,1
lonn63p000000_latn25p000000,0.1117474848563367,0.12635971493838719,0.0028965916948228967,99,-5.0446288678404505,1
lonn63p000000_latn24p000000,0.11179462354280184,0.12639170737622105,0.0033879568129641206,99,-4.308521223636328,1
lonn63p000000_latn23p000000,0.11175153211189916,0.12653416849313565,0.002792318580990506,99,-5.294036461983043,1
lonn63p000000_latn22p000000,0.11118869427495254,0.12656162706257876,0.00328124307980452,99,-4.685094159053301,1
lonn63p000000_latn21p000000,0.11124809044250895,0.1264353657608911,0.0032176262818580667,99,-4.7200246355558795,1
lonn63p000000_latn20p000000,0.10931940607620382,0.12583091146283254,0.0028968041521021505,99,-5.699903935392618,1
lonn63p000000_latn19p000000,0.1094386598261768,0.1262560874051946,0.0026314163113325454,99,-6.39101745572956,1
lonn63p000000_latn18p000000,0.11250366370686893,0.1260970545372702,0.0026883324043403874,99,-5.056439749955902,1
lonn63p000000_latn17p000000,0.11217090318157703,0.1262549271720002,0.0026094457983484964,99,-5.397323829963004,1
lonn63p000000_latn16p000000,0.11323913798071485,0.1260763057600439,0.0028296127331062545,99,-4.536722509456913,1
lonn63p000000_latn15p000000,0.1163105755690956,0.1263508332457362,0.0023991371010183057,99,-4.1849453590539065,1
lonn63p000000_latn14p000000,0.11946956836877275,0.12685658416629458,0.002368604788521637,99,-3.118720283484877,1
lonn63p000000_latn13p000000,0.12007225751087758,0.12658785310607232,0.0023983764659201235,99,-2.716669250127531,1
lonn63p000000_latn12p000000,0.12144437968234331,0.12642651383535103,0.0023006260897493274,99,-2.1655557916195596,1
lonn63p000000_latn11p000000,0.12201637063377407,0.12611619383254985,0.002144951871143657,99,-1.9113823736239872,0.98
lonn63p000000_latn10p000000,0.1216038170162024,0.12657478230809135,0.0020249165096991218,99,-2.4548988899436535,1
lonn63p000000_latn9p000000,0.12321090900534566,0.1268258264500194,0.0022909366883994762,99,-1.5779211459567883,0.94
lonn63p000000_latn8p000000,0.12478341330514735,0.1268205030754332,0.0020501743988195755,99,-0.9936177973243309,0.86
lonn63p000000_latn7p000000,0.12436992373928842,0.12663542612640355,0.00234972207146793,99,-0.9641575974556933,0.84
lonn63p000000_latn6p000000,0.12387107505934399,0.12662387021696048,0.002153886820115239,99,-1.2780593352946974,0.88
lonn63p000000_latn5p000000,0.12250166491164373,0.12662439734349257,0.0020801330140627983,99,-1.9819561556770595,0.96
lonn63p000000_latn4p000000,0.12332879522865735,0.12660544739694096,0.002189035962811112,99,-1.4968471162418955,0.93
lonn63p000000_latn3p000000,0.1211890278112992,0.1260337938763574,0.002644750918298164,99,-1.8318420958052655,0.97
lonn63p000000_latn2p000000,0.12244867509333507,0.12629257442014685,0.0025342234623144393,99,-1.51679573012131,0.89
lonn63p000000_latn1p000000,0.12439772393281855,0.12647334029325102,0.002205265884798663,99,-0.9412091189276155,0.82
lonn63p000000_lat0p000000,0.12192850005789492,0.12642815591714213,0.002541794331523338,99,-1.7702674852337446,0.97
lonn63p000000_lat1p000000,0.1204156162381033,0.12649944172333652,0.0025710527456004424,99,-2.3662779752938916,0.99
lonn63p000000_lat2p000000,0.11979353549674472,0.12638644058568793,0.002438192258415142,99,-2.704013625746104,0.99
lonn63p000000_lat3p000000,0.12124276444354173,0.1265038730942065,0.0019143859347984893,99,-2.74819646082416,1
lonn63p000000_lat4p000000,0.12138055209771946,0.12696721658541718,0.0021212852625785146,99,-2.6336224487351063,1
lonn63p000000_lat5p000000,0.12112642520985986,0.1266359772427197,0.0019369854526314677,99,-2.8443951529810887,0.99
lonn63p000000_lat6p000000,0.12140680658841418,0.12644082525391648,0.0020963437365396735,99,-2.4013326525408893,0.99
lonn63p000000_lat7p000000,0.12050061488621824,0.12616972621927156,0.002106892460776677,99,-2.69074546451387,1
lonn63p000000_lat8p000000,0.11860440713705395,0.12659853576408894,0.002230348003315662,99,-3.5842517020441784,1
lonn63p000000_lat9p000000,0.1138863937273656,0.1263505014672679,0.002757484179506134,99,-4.520101269315212,1
lonn63p000000_lat10p000000,0.11464796752380906,0.12632880684599812,0.0024467064264091292,99,-4.774107427073819,1
lonn63p000000_lat17p000000,0.07080616417980082,0.12000707618001506,0.010722741965640974,99,-4.58846367448451,1
lonn63p000000_lat44p000000,0.10657171408682861,0.1136413895419957,0.0037975547716136973,99,-1.8616388387633342,0.98
lonn63p000000_lat45p000000,0.10849206472503166,0.11331636562064608,0.0036305216097899783,99,-1.3288175678682987,0.92
lonn63p000000_lat46p000000,0.1077219558249246,0.11271961827485288,0.0031836141241525324,99,-1.56980785203001,0.94
lonn63p000000_lat47p000000,0.10567887954184155,0.1126240812552441,0.004352967172499715,99,-1.595509784057075,0.96
lonn63p000000_lat49p000000,0.10745426451829562,0.11278772366894455,0.004452620376149545,99,-1.1978248087839667,0.91
lonn63p000000_lat50p000000,0.10676194071473692,0.11329726469322156,0.004338525169463192,99,-1.5063469089642865,0.9
lonn63p000000_lat51p000000,0.11064924715338059,0.11235327060674166,0.004435839468027658,99,-0.384149035519255,0.69
lonn63p000000_lat52p000000,0.11249979744219496,0.11325583825648065,0.006069986319251214,99,-0.12455395688255161,0.64
lonn63p000000_lat53p000000,0.10875426711342516,0.11148233486320937,0.006177002862359314,99,-0.44164909917853246,0.72
lonn63p000000_lat54p000000,0.1040715355444821,0.1114855396176719,0.006519543381507253,99,-1.1371968310264922,0.87
lonn63p000000_lat55p000000,0.10176142086344488,0.11180300862175514,0.007522536204540918,99,-1.3348673220407692,0.91
lonn63p000000_lat56p000000,0.10146439159148984,0.11209882293752917,0.007130899320810845,99,-1.4913169948990521,0.91
lonn63p000000_lat57p000000,0.096668974824563,0.11126467519883657,0.007937361944985514,99,-1.8388603764622955,0.96
lonn63p000000_lat58p000000,0.09675616974244536,0.1094656944596423,0.008486725486699747,99,-1.4975769791440872,0.91
lonn62p000000_latn40p000000,0.11378315461946938,0.12618198670268826,0.005061265353558678,99,-2.4497494632446055,0.99
lonn62p000000_latn39p000000,0.11280934852428019,0.124136402897946,0.004772455588070614,99,-2.373422688726383,0.99
lonn62p000000_latn38p000000,0.1084414320368123,0.1262001425987423,0.004507964725907037,99,-3.9394076133452463,1
lonn62p000000_latn37p000000,0.10685897157538767,0.1257310537556533,0.0047743763113058816,99,-3.9527848141286888,1
